,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
2188,0 days 01:38:32.393000,NOR,4,0 days 00:01:41.816000,21.0,1.0,,,0 days 00:00:32.574000,0 days 00:00:44.184000,0 days 00:00:25.058000,0 days 01:37:23.087000,0 days 01:38:07.271000,0 days 01:38:32.329000,,249.0,275.0,297.0,False,MEDIUM,21.0,True,McLaren,0 days 01:36:50.577000,2022-03-20 15:37:50.594,1,15.0,False,,False,True,22.8,37.0,1010.4,False,27.6,29,0.3,Race,Bahrain Grand Prix
2189,0 days 01:40:15.269000,NOR,4,0 days 00:01:42.876000,22.0,1.0,,,0 days 00:00:33.060000,0 days 00:00:44.638000,0 days 00:00:25.178000,0 days 01:39:05.389000,0 days 01:39:50.027000,0 days 01:40:15.205000,227.0,244.0,276.0,296.0,False,MEDIUM,22.0,True,McLaren,0 days 01:38:32.393000,2022-03-20 15:39:32.410,1,16.0,False,,False,True,22.8,37.0,1010.4,False,27.5,0,0.4,Race,Bahrain Grand Prix
2190,0 days 01:41:57.455000,NOR,4,0 days 00:01:42.186000,23.0,1.0,,,0 days 00:00:32.498000,0 days 00:00:44.387000,0 days 00:00:25.301000,0 days 01:40:47.703000,0 days 01:41:32.090000,0 days 01:41:57.391000,224.0,245.0,275.0,299.0,False,MEDIUM,23.0,True,McLaren,0 days 01:40:15.269000,2022-03-20 15:41:15.286,1,16.0,False,,False,True,22.8,36.0,1010.5,False,27.5,40,0.2,Race,Bahrain Grand Prix
2191,0 days 01:43:43.214000,NOR,4,0 days 00:01:45.759000,24.0,1.0,,0 days 01:43:41.414000,0 days 00:00:32.608000,0 days 00:00:45.134000,0 days 00:00:28.017000,0 days 01:42:29.999000,0 days 01:43:15.133000,0 days 01:43:43.150000,221.0,247.0,,298.0,False,MEDIUM,24.0,True,McLaren,0 days 01:41:57.455000,2022-03-20 15:42:57.472,1,17.0,False,,False,False,22.8,36.0,1010.4,False,27.5,48,0.4,Race,Bahrain Grand Prix
2192,0 days 01:45:45.359000,NOR,4,0 days 00:02:02.145000,25.0,2.0,0 days 01:44:05.988000,,0 days 00:00:53.614000,0 days 00:00:44.056000,0 days 00:00:24.475000,0 days 01:44:36.764000,0 days 01:45:20.820000,0 days 01:45:45.295000,226.0,238.0,275.0,215.0,False,HARD,1.0,True,McLaren,0 days 01:43:43.214000,2022-03-20 15:44:43.231,1,20.0,False,,False,False,22.8,36.0,1010.5,False,27.4,22,0.1,Race,Bahrain Grand Prix
2193,0 days 01:47:24.710000,NOR,4,0 days 00:01:39.351000,26.0,2.0,,,0 days 00:00:31.774000,0 days 00:00:43.335000,0 days 00:00:24.242000,0 days 01:46:17.069000,0 days 01:47:00.404000,0 days 01:47:24.646000,,239.0,275.0,284.0,True,HARD,2.0,True,McLaren,0 days 01:45:45.359000,2022-03-20 15:46:45.376,1,20.0,False,,False,True,22.8,36.0,1010.5,False,27.4,11,0.3,Race,Bahrain Grand Prix
2194,0 days 01:49:03.885000,NOR,4,0 days 00:01:39.175000,27.0,2.0,,,0 days 00:00:31.574000,0 days 00:00:43.171000,0 days 00:00:24.430000,0 days 01:47:56.220000,0 days 01:48:39.391000,0 days 01:49:03.821000,227.0,241.0,274.0,296.0,True,HARD,3.0,True,McLaren,0 days 01:47:24.710000,2022-03-20 15:48:24.727,1,20.0,False,,False,True,22.8,36.0,1010.5,False,27.4,277,0.3,Race,Bahrain Grand Prix
2195,0 days 01:50:42.927000,NOR,4,0 days 00:01:39.042000,28.0,2.0,,,0 days 00:00:31.591000,0 days 00:00:42.819000,0 days 00:00:24.632000,0 days 01:49:35.412000,0 days 01:50:18.231000,0 days 01:50:42.863000,226.0,247.0,274.0,,True,HARD,4.0,True,McLaren,0 days 01:49:03.885000,2022-03-20 15:50:03.902,1,20.0,False,,False,True,22.9,36.0,1010.4,False,27.3,97,0.1,Race,Bahrain Grand Prix
2196,0 days 01:52:21.801000,NOR,4,0 days 00:01:38.874000,29.0,2.0,,,0 days 00:00:31.563000,0 days 00:00:42.811000,0 days 00:00:24.500000,0 days 01:51:14.426000,0 days 01:51:57.237000,0 days 01:52:21.737000,228.0,248.0,276.0,297.0,True,HARD,5.0,True,McLaren,0 days 01:50:42.927000,2022-03-20 15:51:42.944,1,20.0,False,,False,True,22.9,36.0,1010.4,False,27.3,6,0.2,Race,Bahrain Grand Prix
2197,0 days 01:54:00.985000,NOR,4,0 days 00:01:39.184000,30.0,2.0,,,0 days 00:00:31.749000,0 days 00:00:43.001000,0 days 00:00:24.434000,0 days 01:52:53.486000,0 days 01:53:36.487000,0 days 01:54:00.921000,227.0,253.0,277.0,298.0,False,HARD,6.0,True,McLaren,0 days 01:52:21.801000,2022-03-20 15:53:21.818,1,20.0,False,,False,True,22.9,36.0,1010.4,False,27.1,0,0.2,Race,Bahrain Grand Prix
2198,0 days 01:55:40.236000,NOR,4,0 days 00:01:39.251000,31.0,2.0,,,0 days 00:00:31.788000,0 days 00:00:43.052000,0 days 00:00:24.411000,0 days 01:54:32.709000,0 days 01:55:15.761000,0 days 01:55:40.172000,,255.0,277.0,299.0,False,HARD,7.0,True,McLaren,0 days 01:54:00.985000,2022-03-20 15:55:01.002,1,20.0,False,,False,True,22.8,36.0,1010.5,False,27.2,3,0.1,Race,Bahrain Grand Prix
2199,0 days 01:57:21.685000,NOR,4,0 days 00:01:41.449000,32.0,2.0,,,0 days 00:00:31.781000,0 days 00:00:43.408000,0 days 00:00:26.260000,0 days 01:56:11.953000,0 days 01:56:55.361000,0 days 01:57:21.621000,228.0,246.0,287.0,302.0,False,HARD,8.0,True,McLaren,0 days 01:55:40.236000,2022-03-20 15:56:40.253,1,19.0,False,,False,True,22.8,36.0,1010.5,False,27.2,9,0.1,Race,Bahrain Grand Prix
2200,0 days 01:59:00.846000,NOR,4,0 days 00:01:39.161000,33.0,2.0,,,0 days 00:00:31.499000,0 days 00:00:43.173000,0 days 00:00:24.489000,0 days 01:57:53.120000,0 days 01:58:36.293000,0 days 01:59:00.782000,,255.0,284.0,317.0,False,HARD,9.0,True,McLaren,0 days 01:57:21.685000,2022-03-20 15:58:21.702,1,19.0,False,,False,True,22.8,36.0,1010.5,False,27.1,317,0.0,Race,Bahrain Grand Prix
2201,0 days 02:00:40.950000,NOR,4,0 days 00:01:40.104000,34.0,2.0,,,0 days 00:00:31.516000,0 days 00:00:43.038000,0 days 00:00:25.550000,0 days 01:59:32.298000,0 days 02:00:15.336000,0 days 02:00:40.886000,227.0,253.0,287.0,321.0,False,HARD,10.0,True,McLaren,0 days 01:59:00.846000,2022-03-20 16:00:00.863,1,17.0,False,,False,True,22.8,36.0,1010.5,False,27.1,0,0.2,Race,Bahrain Grand Prix
2202,0 days 02:02:21.794000,NOR,4,0 days 00:01:40.844000,35.0,2.0,,,0 days 00:00:32.726000,0 days 00:00:43.530000,0 days 00:00:24.588000,0 days 02:01:13.612000,0 days 02:01:57.142000,0 days 02:02:21.730000,190.0,250.0,276.0,314.0,False,HARD,11.0,True,McLaren,0 days 02:00:40.950000,2022-03-20 16:01:40.967,1,17.0,False,,False,True,22.7,36.0,1010.5,False,27.0,239,0.0,Race,Bahrain Grand Prix
2203,0 days 02:04:02.560000,NOR,4,0 days 00:01:40.766000,36.0,2.0,,,0 days 00:00:32.944000,0 days 00:00:43.347000,0 days 00:00:24.475000,0 days 02:02:54.674000,0 days 02:03:38.021000,0 days 02:04:02.496000,225.0,253.0,277.0,301.0,False,HARD,12.0,True,McLaren,0 days 02:02:21.794000,2022-03-20 16:03:21.811,1,16.0,False,,False,True,22.8,36.0,1010.5,False,27.1,49,0.1,Race,Bahrain Grand Prix
2204,0 days 02:05:42.217000,NOR,4,0 days 00:01:39.657000,37.0,2.0,,,0 days 00:00:31.920000,0 days 00:00:43.275000,0 days 00:00:24.462000,0 days 02:04:34.416000,0 days 02:05:17.691000,0 days 02:05:42.153000,226.0,249.0,277.0,299.0,False,HARD,13.0,True,McLaren,0 days 02:04:02.560000,2022-03-20 16:05:02.577,1,16.0,False,,False,True,22.8,36.0,1010.5,False,27.1,317,0.2,Race,Bahrain Grand Prix
2205,0 days 02:07:21.896000,NOR,4,0 days 00:01:39.679000,38.0,2.0,,,0 days 00:00:31.911000,0 days 00:00:43.163000,0 days 00:00:24.605000,0 days 02:06:14.064000,0 days 02:06:57.227000,0 days 02:07:21.832000,225.0,252.0,275.0,298.0,False,HARD,14.0,True,McLaren,0 days 02:05:42.217000,2022-03-20 16:06:42.234,1,16.0,False,,False,True,22.8,35.0,1010.7,False,27.0,54,0.1,Race,Bahrain Grand Prix
2206,0 days 02:09:01.573000,NOR,4,0 days 00:01:39.677000,39.0,2.0,,,0 days 00:00:31.938000,0 days 00:00:43.099000,0 days 00:00:24.640000,0 days 02:07:53.770000,0 days 02:08:36.869000,0 days 02:09:01.509000,226.0,251.0,275.0,297.0,False,HARD,15.0,True,McLaren,0 days 02:07:21.896000,2022-03-20 16:08:21.913,1,15.0,False,,False,True,22.7,36.0,1010.5,False,26.9,7,0.1,Race,Bahrain Grand Prix
2207,0 days 02:10:43.372000,NOR,4,0 days 00:01:41.799000,40.0,2.0,,,0 days 00:00:32.527000,0 days 00:00:44.625000,0 days 00:00:24.647000,0 days 02:09:34.036000,0 days 02:10:18.661000,0 days 02:10:43.308000,229.0,256.0,278.0,283.0,False,HARD,16.0,True,McLaren,0 days 02:09:01.573000,2022-03-20 16:10:01.590,1,15.0,False,,False,True,22.7,36.0,1010.5,False,26.8,40,0.1,Race,Bahrain Grand Prix
2208,0 days 02:12:25.525000,NOR,4,0 days 00:01:42.153000,41.0,2.0,,0 days 02:12:23.749000,0 days 00:00:31.959000,0 days 00:00:43.316000,0 days 00:00:26.878000,0 days 02:11:15.267000,0 days 02:11:58.583000,0 days 02:12:25.461000,226.0,255.0,,301.0,False,HARD,17.0,True,McLaren,0 days 02:10:43.372000,2022-03-20 16:11:43.389,1,16.0,False,,False,False,22.7,36.0,1010.5,False,26.9,164,0.2,Race,Bahrain Grand Prix
2209,0 days 02:14:26.238000,NOR,4,0 days 00:02:00.713000,42.0,3.0,0 days 02:12:51.099000,,0 days 00:00:54.382000,0 days 00:00:42.556000,0 days 00:00:23.775000,0 days 02:13:19.843000,0 days 02:14:02.399000,0 days 02:14:26.174000,228.0,244.0,279.0,222.0,False,SOFT,1.0,True,McLaren,0 days 02:12:25.525000,2022-03-20 16:13:25.542,1,19.0,False,,False,False,22.7,36.0,1010.5,False,27.0,186,0.1,Race,Bahrain Grand Prix
2210,0 days 02:16:03.442000,NOR,4,0 days 00:01:37.204000,43.0,3.0,,,0 days 00:00:31.325000,0 days 00:00:42.159000,0 days 00:00:23.720000,0 days 02:14:57.499000,0 days 02:15:39.658000,0 days 02:16:03.378000,226.0,249.0,278.0,290.0,True,SOFT,2.0,True,McLaren,0 days 02:14:26.238000,2022-03-20 16:15:26.255,1,18.0,False,,False,True,22.7,36.0,1010.5,False,26.7,0,0.2,Race,Bahrain Grand Prix
2211,0 days 02:17:49.378000,NOR,4,0 days 00:01:45.936000,44.0,3.0,,,0 days 00:00:31.091000,0 days 00:00:42.257000,0 days 00:00:32.588000,0 days 02:16:34.469000,0 days 02:17:16.726000,0 days 02:17:49.314000,230.0,245.0,182.0,296.0,False,SOFT,3.0,True,McLaren,0 days 02:16:03.442000,2022-03-20 16:17:03.459,164,18.0,False,,False,False,22.7,36.0,1010.5,False,26.7,247,0.2,Race,Bahrain Grand Prix
2212,0 days 02:20:01.728000,NOR,4,0 days 00:02:12.350000,45.0,3.0,,0 days 02:19:59.942000,0 days 00:00:45.209000,0 days 00:00:52.750000,0 days 00:00:34.391000,0 days 02:18:34.523000,0 days 02:19:27.273000,0 days 02:20:01.664000,218.0,179.0,,188.0,False,SOFT,4.0,True,McLaren,0 days 02:17:49.378000,2022-03-20 16:18:49.395,4,16.0,False,,False,False,22.7,36.0,1010.5,False,26.7,0,0.1,Race,Bahrain Grand Prix
2213,0 days 02:22:25.476000,NOR,4,0 days 00:02:23.748000,46.0,4.0,0 days 02:20:24.960000,,0 days 00:00:53.998000,0 days 00:00:56.024000,0 days 00:00:33.726000,0 days 02:20:55.662000,0 days 02:21:51.686000,0 days 02:22:25.412000,227.0,162.0,231.0,218.0,False,SOFT,5.0,False,McLaren,0 days 02:20:01.728000,2022-03-20 16:21:01.745,4,17.0,False,,False,False,22.7,37.0,1010.5,False,26.6,359,0.1,Race,Bahrain Grand Prix
2214,0 days 02:24:24.545000,NOR,4,0 days 00:01:59.069000,47.0,4.0,,,0 days 00:00:33.186000,0 days 00:00:47.174000,0 days 00:00:38.709000,0 days 02:22:58.598000,0 days 02:23:45.772000,0 days 02:24:24.481000,230.0,234.0,196.0,280.0,False,SOFT,6.0,False,McLaren,0 days 02:22:25.476000,2022-03-20 16:23:25.493,4,17.0,False,,False,False,22.6,36.0,1010.5,False,26.5,352,0.1,Race,Bahrain Grand Prix
2215,0 days 02:26:19.215000,NOR,4,0 days 00:01:54.670000,48.0,4.0,,,0 days 00:00:43.456000,0 days 00:00:46.024000,0 days 00:00:25.190000,0 days 02:25:07.937000,0 days 02:25:53.961000,0 days 02:26:19.151000,93.0,239.0,270.0,,False,SOFT,7.0,False,McLaren,0 days 02:24:24.545000,2022-03-20 16:25:24.562,4,17.0,False,,False,False,22.5,36.0,1010.7,False,26.5,354,0.2,Race,Bahrain Grand Prix
2216,0 days 02:27:59.122000,NOR,4,0 days 00:01:39.907000,49.0,4.0,,,0 days 00:00:32.302000,0 days 00:00:43.259000,0 days 00:00:24.346000,0 days 02:26:51.453000,0 days 02:27:34.712000,0 days 02:27:59.058000,228.0,256.0,270.0,286.0,False,SOFT,8.0,False,McLaren,0 days 02:26:19.215000,2022-03-20 16:27:19.232,4,17.0,False,,False,False,22.4,36.0,1010.7,False,26.4,320,0.2,Race,Bahrain Grand Prix
2217,0 days 02:29:37.220000,NOR,4,0 days 00:01:38.098000,50.0,4.0,,,0 days 00:00:32.041000,0 days 00:00:42.222000,0 days 00:00:23.835000,0 days 02:28:31.099000,0 days 02:29:13.321000,0 days 02:29:37.156000,235.0,252.0,279.0,289.0,False,SOFT,9.0,False,McLaren,0 days 02:27:59.122000,2022-03-20 16:28:59.139,41,17.0,False,,False,False,22.4,36.0,1010.7,False,26.4,359,0.1,Race,Bahrain Grand Prix
2218,0 days 02:31:14.208000,NOR,4,0 days 00:01:36.988000,51.0,4.0,,,0 days 00:00:31.056000,0 days 00:00:41.954000,0 days 00:00:23.978000,0 days 02:30:08.212000,0 days 02:30:50.166000,0 days 02:31:14.144000,232.0,260.0,280.0,302.0,True,SOFT,10.0,False,McLaren,0 days 02:29:37.220000,2022-03-20 16:30:37.237,1,17.0,False,,False,True,22.4,36.0,1010.7,False,26.5,261,0.1,Race,Bahrain Grand Prix
2219,0 days 02:32:51.416000,NOR,4,0 days 00:01:37.208000,52.0,4.0,,,0 days 00:00:31.204000,0 days 00:00:41.991000,0 days 00:00:24.013000,0 days 02:31:45.348000,0 days 02:32:27.339000,0 days 02:32:51.352000,233.0,260.0,281.0,301.0,False,SOFT,11.0,False,McLaren,0 days 02:31:14.208000,2022-03-20 16:32:14.225,1,17.0,False,,False,True,22.4,36.0,1010.7,False,26.3,29,0.2,Race,Bahrain Grand Prix
2220,0 days 02:34:28.884000,NOR,4,0 days 00:01:37.468000,53.0,4.0,,,0 days 00:00:31.037000,0 days 00:00:42.137000,0 days 00:00:24.294000,0 days 02:33:22.389000,0 days 02:34:04.526000,0 days 02:34:28.820000,234.0,260.0,288.0,303.0,False,SOFT,12.0,False,McLaren,0 days 02:32:51.416000,2022-03-20 16:33:51.433,1,17.0,False,,False,True,22.4,35.0,1010.7,False,26.4,39,0.1,Race,Bahrain Grand Prix
2221,0 days 02:36:06.902000,NOR,4,0 days 00:01:38.018000,54.0,4.0,,,0 days 00:00:30.991000,0 days 00:00:42.707000,0 days 00:00:24.320000,0 days 02:34:59.811000,0 days 02:35:42.518000,0 days 02:36:06.838000,233.0,256.0,289.0,323.0,False,SOFT,13.0,False,McLaren,0 days 02:34:28.884000,2022-03-20 16:35:28.901,1,17.0,False,,False,True,22.4,36.0,1010.7,False,26.3,186,0.1,Race,Bahrain Grand Prix
2222,0 days 02:37:45.562000,NOR,4,0 days 00:01:38.660000,55.0,4.0,,,0 days 00:00:31.487000,0 days 00:00:42.771000,0 days 00:00:24.402000,0 days 02:36:38.325000,0 days 02:37:21.096000,0 days 02:37:45.498000,232.0,258.0,290.0,324.0,False,SOFT,14.0,False,McLaren,0 days 02:36:06.902000,2022-03-20 16:37:06.919,1,16.0,False,,False,True,22.4,35.0,1010.7,False,26.3,353,0.2,Race,Bahrain Grand Prix
2223,0 days 02:39:24.549000,NOR,4,0 days 00:01:38.987000,56.0,4.0,,,0 days 00:00:31.371000,0 days 00:00:42.999000,0 days 00:00:24.617000,0 days 02:38:16.869000,0 days 02:38:59.868000,0 days 02:39:24.485000,229.0,257.0,278.0,325.0,False,SOFT,15.0,False,McLaren,0 days 02:37:45.562000,2022-03-20 16:38:45.579,12,16.0,False,,False,True,22.3,36.0,1010.7,False,26.3,205,0.2,Race,Bahrain Grand Prix
2224,0 days 02:41:05.105000,NOR,4,0 days 00:01:40.556000,57.0,4.0,,,0 days 00:00:32.980000,0 days 00:00:42.961000,0 days 00:00:24.615000,0 days 02:39:57.465000,0 days 02:40:40.426000,0 days 02:41:05.041000,234.0,258.0,280.0,257.0,False,SOFT,16.0,False,McLaren,0 days 02:39:24.549000,2022-03-20 16:40:24.566,2,15.0,False,,False,True,22.3,36.0,1010.7,False,26.3,203,0.2,Race,Bahrain Grand Prix
2225,0 days 01:04:16.741000,HAM,44,0 days 00:01:41.555000,1.0,1.0,,,,0 days 00:00:42.966000,0 days 00:00:24.137000,,0 days 01:03:52.639000,0 days 01:04:16.785000,232.0,250.0,275.0,252.0,False,SOFT,3.0,False,Mercedes,0 days 01:02:34.872000,2022-03-20 15:03:34.889,1,4.0,False,,False,False,23.9,25.0,1010.2,False,29.1,20,0.5,Race,Bahrain Grand Prix
2226,0 days 01:05:55.743000,HAM,44,0 days 00:01:39.002000,2.0,1.0,,,0 days 00:00:31.844000,0 days 00:00:42.722000,0 days 00:00:24.436000,0 days 01:04:48.538000,0 days 01:05:31.260000,0 days 01:05:55.696000,230.0,254.0,274.0,285.0,True,SOFT,4.0,False,Mercedes,0 days 01:04:16.741000,2022-03-20 15:05:16.758,1,4.0,False,,False,True,23.8,26.0,1010.4,False,29.0,357,0.5,Race,Bahrain Grand Prix
2227,0 days 01:07:34.818000,HAM,44,0 days 00:01:39.075000,3.0,1.0,,,0 days 00:00:31.671000,0 days 00:00:42.931000,0 days 00:00:24.473000,0 days 01:06:27.367000,0 days 01:07:10.298000,0 days 01:07:34.771000,229.0,254.0,282.0,287.0,False,SOFT,5.0,False,Mercedes,0 days 01:05:55.743000,2022-03-20 15:06:55.760,1,4.0,False,,False,True,23.8,27.0,1010.4,False,29.0,12,0.5,Race,Bahrain Grand Prix
2228,0 days 01:09:13.710000,HAM,44,0 days 00:01:38.892000,4.0,1.0,,,0 days 00:00:31.388000,0 days 00:00:42.990000,0 days 00:00:24.514000,0 days 01:08:06.159000,0 days 01:08:49.149000,0 days 01:09:13.663000,227.0,250.0,283.0,303.0,True,SOFT,6.0,False,Mercedes,0 days 01:07:34.818000,2022-03-20 15:08:34.835,1,4.0,False,,False,True,23.8,29.0,1010.4,False,28.7,12,0.4,Race,Bahrain Grand Prix
2229,0 days 01:10:52.633000,HAM,44,0 days 00:01:38.923000,5.0,1.0,,,0 days 00:00:31.550000,0 days 00:00:42.893000,0 days 00:00:24.480000,0 days 01:09:45.213000,0 days 01:10:28.106000,0 days 01:10:52.586000,226.0,252.0,283.0,305.0,False,SOFT,7.0,False,Mercedes,0 days 01:09:13.710000,2022-03-20 15:10:13.727,1,4.0,False,,False,True,23.8,33.0,1010.4,False,28.5,316,0.4,Race,Bahrain Grand Prix
2230,0 days 01:12:32.340000,HAM,44,0 days 00:01:39.707000,6.0,1.0,,,0 days 00:00:31.624000,0 days 00:00:43.248000,0 days 00:00:24.835000,0 days 01:11:24.210000,0 days 01:12:07.458000,0 days 01:12:32.293000,227.0,252.0,281.0,318.0,False,SOFT,8.0,False,Mercedes,0 days 01:10:52.633000,2022-03-20 15:11:52.650,1,4.0,False,,False,True,23.7,33.0,1010.4,False,28.3,314,0.2,Race,Bahrain Grand Prix
2231,0 days 01:14:12.022000,HAM,44,0 days 00:01:39.682000,7.0,1.0,,,0 days 00:00:31.626000,0 days 00:00:43.305000,0 days 00:00:24.751000,0 days 01:13:03.919000,0 days 01:13:47.224000,0 days 01:14:11.975000,228.0,249.0,282.0,312.0,False,SOFT,9.0,False,Mercedes,0 days 01:12:32.340000,2022-03-20 15:13:32.357,1,4.0,False,,False,True,23.6,34.0,1010.4,False,28.3,37,0.1,Race,Bahrain Grand Prix
2232,0 days 01:15:51.780000,HAM,44,0 days 00:01:39.758000,8.0,1.0,,,0 days 00:00:31.563000,0 days 00:00:43.561000,0 days 00:00:24.634000,0 days 01:14:43.538000,0 days 01:15:27.099000,0 days 01:15:51.733000,229.0,243.0,274.0,310.0,False,SOFT,10.0,False,Mercedes,0 days 01:14:12.022000,2022-03-20 15:15:12.039,1,4.0,False,,False,True,23.5,35.0,1010.4,False,28.1,204,0.3,Race,Bahrain Grand Prix
2233,0 days 01:17:32.054000,HAM,44,0 days 00:01:40.274000,9.0,1.0,,,0 days 00:00:32.131000,0 days 00:00:43.485000,0 days 00:00:24.658000,0 days 01:16:23.864000,0 days 01:17:07.349000,0 days 01:17:32.007000,227.0,247.0,273.0,297.0,False,SOFT,11.0,False,Mercedes,0 days 01:15:51.780000,2022-03-20 15:16:51.797,1,4.0,False,,False,True,23.5,36.0,1010.4,False,28.1,339,0.1,Race,Bahrain Grand Prix
2234,0 days 01:19:13.635000,HAM,44,0 days 00:01:41.581000,10.0,1.0,,,0 days 00:00:32.647000,0 days 00:00:44.166000,0 days 00:00:24.768000,0 days 01:18:04.654000,0 days 01:18:48.820000,0 days 01:19:13.588000,225.0,245.0,282.0,296.0,False,SOFT,12.0,False,Mercedes,0 days 01:17:32.054000,2022-03-20 15:18:32.071,1,5.0,False,,False,True,23.3,36.0,1010.2,False,28.0,50,0.2,Race,Bahrain Grand Prix
2235,0 days 01:20:56.580000,HAM,44,0 days 00:01:42.945000,11.0,1.0,,0 days 01:20:54.774000,0 days 00:00:31.719000,0 days 00:00:43.894000,0 days 00:00:27.332000,0 days 01:19:45.307000,0 days 01:20:29.201000,0 days 01:20:56.533000,227.0,246.0,,313.0,False,SOFT,13.0,False,Mercedes,0 days 01:19:13.635000,2022-03-20 15:20:13.652,1,5.0,False,,False,False,23.3,36.0,1010.4,False,28.0,36,0.2,Race,Bahrain Grand Prix
2236,0 days 01:23:00.277000,HAM,44,0 days 00:02:03.697000,12.0,2.0,0 days 01:21:19.982000,,0 days 00:00:55.967000,0 days 00:00:43.579000,0 days 00:00:24.151000,0 days 01:21:52.500000,0 days 01:22:36.079000,0 days 01:23:00.230000,229.0,252.0,285.0,211.0,False,HARD,2.0,False,Mercedes,0 days 01:20:56.580000,2022-03-20 15:21:56.597,1,12.0,False,,False,False,23.3,37.0,1010.4,False,27.9,258,0.1,Race,Bahrain Grand Prix
2237,0 days 01:24:39.607000,HAM,44,0 days 00:01:39.330000,13.0,2.0,,,0 days 00:00:31.804000,0 days 00:00:43.286000,0 days 00:00:24.240000,0 days 01:23:32.034000,0 days 01:24:15.320000,0 days 01:24:39.560000,228.0,248.0,273.0,310.0,False,HARD,3.0,False,Mercedes,0 days 01:23:00.277000,2022-03-20 15:24:00.294,1,11.0,False,,False,True,23.1,37.0,1010.4,False,27.8,242,0.2,Race,Bahrain Grand Prix
2238,0 days 01:26:18.916000,HAM,44,0 days 00:01:39.309000,14.0,2.0,,,0 days 00:00:31.687000,0 days 00:00:42.979000,0 days 00:00:24.643000,0 days 01:25:11.247000,0 days 01:25:54.226000,0 days 01:26:18.869000,229.0,249.0,282.0,296.0,False,HARD,4.0,False,Mercedes,0 days 01:24:39.607000,2022-03-20 15:25:39.624,12,10.0,False,,False,True,23.1,38.0,1010.4,False,27.8,27,0.1,Race,Bahrain Grand Prix
2239,0 days 01:27:57.503000,HAM,44,0 days 00:01:38.587000,15.0,2.0,,,0 days 00:00:31.336000,0 days 00:00:42.890000,0 days 00:00:24.361000,0 days 01:26:50.205000,0 days 01:27:33.095000,0 days 01:27:57.456000,228.0,248.0,281.0,312.0,True,HARD,5.0,False,Mercedes,0 days 01:26:18.916000,2022-03-20 15:27:18.933,1,6.0,False,,False,True,23.1,38.0,1010.5,False,27.7,20,0.2,Race,Bahrain Grand Prix
2240,0 days 01:29:35.739000,HAM,44,0 days 00:01:38.236000,16.0,2.0,,,0 days 00:00:31.202000,0 days 00:00:42.844000,0 days 00:00:24.190000,0 days 01:28:28.658000,0 days 01:29:11.502000,0 days 01:29:35.692000,231.0,249.0,274.0,313.0,True,HARD,6.0,False,Mercedes,0 days 01:27:57.503000,2022-03-20 15:28:57.520,1,5.0,False,,False,True,23.1,38.0,1010.5,False,27.7,54,0.2,Race,Bahrain Grand Prix
2241,0 days 01:31:14.383000,HAM,44,0 days 00:01:38.644000,17.0,2.0,,,0 days 00:00:31.622000,0 days 00:00:42.748000,0 days 00:00:24.274000,0 days 01:30:07.314000,0 days 01:30:50.062000,0 days 01:31:14.336000,,250.0,273.0,291.0,False,HARD,7.0,False,Mercedes,0 days 01:29:35.739000,2022-03-20 15:30:35.756,1,5.0,False,,False,True,23.0,38.0,1010.5,False,27.8,65,0.1,Race,Bahrain Grand Prix
2242,0 days 01:32:52.751000,HAM,44,0 days 00:01:38.368000,18.0,2.0,,,0 days 00:00:31.653000,0 days 00:00:42.526000,0 days 00:00:24.189000,0 days 01:31:45.989000,0 days 01:32:28.515000,0 days 01:32:52.704000,229.0,252.0,273.0,294.0,False,HARD,8.0,False,Mercedes,0 days 01:31:14.383000,2022-03-20 15:32:14.400,1,5.0,False,,False,True,22.9,38.0,1010.5,False,27.9,24,0.3,Race,Bahrain Grand Prix
2243,0 days 01:34:31.144000,HAM,44,0 days 00:01:38.393000,19.0,2.0,,,0 days 00:00:31.608000,0 days 00:00:42.569000,0 days 00:00:24.216000,0 days 01:33:24.312000,0 days 01:34:06.881000,0 days 01:34:31.097000,230.0,251.0,273.0,,False,HARD,9.0,False,Mercedes,0 days 01:32:52.751000,2022-03-20 15:33:52.768,1,5.0,False,,False,True,22.8,38.0,1010.5,False,27.9,69,0.3,Race,Bahrain Grand Prix
2244,0 days 01:36:09.750000,HAM,44,0 days 00:01:38.606000,20.0,2.0,,,0 days 00:00:31.745000,0 days 00:00:42.605000,0 days 00:00:24.256000,0 days 01:35:02.842000,0 days 01:35:45.447000,0 days 01:36:09.703000,,247.0,273.0,,False,HARD,10.0,False,Mercedes,0 days 01:34:31.144000,2022-03-20 15:35:31.161,1,5.0,False,,False,True,22.7,38.0,1010.4,False,27.7,78,0.4,Race,Bahrain Grand Prix
