,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Event_Name
203,0 days 01:16:44.051000,14.7,66.0,1007.0,False,18.5,11,2.2,Canadian Grand Prix
204,0 days 01:17:44.050000,14.7,64.0,1007.0,False,18.3,18,1.8,Canadian Grand Prix
205,0 days 01:19:44.054000,14.9,65.0,1007.0,False,18.3,12,1.6,Canadian Grand Prix
206,0 days 01:20:44.048000,14.9,64.0,1007.0,False,18.3,25,2.2,Canadian Grand Prix
207,0 days 01:23:44.045000,15.0,63.0,1007.0,False,18.3,347,2.7,Canadian Grand Prix
208,0 days 01:25:44.050000,15.1,65.0,1007.2,False,18.1,358,1.3,Canadian Grand Prix
209,0 days 01:26:44.064000,15.2,62.0,1007.2,False,18.1,10,2.7,Canadian Grand Prix
210,0 days 01:28:44.077000,15.1,62.0,1007.2,False,17.9,9,2.2,Canadian Grand Prix
211,0 days 00:15:43.874000,12.6,84.0,1006.9,True,17.9,35,1.0,Canadian Grand Prix
212,0 days 00:17:43.891000,12.6,84.0,1006.7,True,18.1,55,1.2,Canadian Grand Prix
213,0 days 00:19:43.910000,12.7,84.0,1006.7,True,18.2,39,1.0,Canadian Grand Prix
214,0 days 00:20:43.924000,12.8,85.0,1006.7,True,18.2,41,1.1,Canadian Grand Prix
215,0 days 00:22:43.943000,12.8,85.0,1007.0,True,18.2,349,1.3,Canadian Grand Prix
216,0 days 00:23:44.246000,12.9,85.0,1006.9,True,18.2,347,1.7,Canadian Grand Prix
217,0 days 00:25:43.954000,12.7,84.0,1007.0,True,18.2,13,1.7,Canadian Grand Prix
218,0 days 00:27:43.953000,12.9,85.0,1006.9,True,18.1,326,1.7,Canadian Grand Prix
219,0 days 00:28:43.961000,12.9,85.0,1007.0,True,18.1,344,1.0,Canadian Grand Prix
220,0 days 00:30:43.955000,12.9,84.0,1007.0,True,18.3,317,2.2,Canadian Grand Prix
221,0 days 00:32:43.956000,12.9,84.0,1007.0,True,18.2,7,1.7,Canadian Grand Prix
222,0 days 00:40:43.952000,13.2,81.0,1007.0,True,18.5,3,1.6,Canadian Grand Prix
223,0 days 00:42:43.953000,13.1,81.0,1007.0,True,18.5,328,0.8,Canadian Grand Prix
224,0 days 00:43:43.957000,13.0,82.0,1007.0,False,18.6,326,0.8,Canadian Grand Prix
225,0 days 00:45:43.952000,13.4,80.0,1007.0,False,18.6,4,2.0,Canadian Grand Prix
226,0 days 00:58:43.956000,13.9,70.0,1007.0,False,18.1,99,3.0,Canadian Grand Prix
227,0 days 01:00:43.971000,14.1,72.0,1007.2,False,17.9,4,1.6,Canadian Grand Prix
228,0 days 01:02:43.971000,14.0,68.0,1007.0,False,18.2,9,3.0,Canadian Grand Prix
229,0 days 01:03:43.993000,14.1,67.0,1006.9,False,18.0,4,3.2,Canadian Grand Prix
