,DriverNumber,Abbreviation,DriverId,TeamName,TeamColor,TeamId,Position,ClassifiedPosition,Q1,Q2,Q3,Time,Event_Name
67,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,8.0,,0 days 00:01:33.394000,0 days 00:01:32.836000,0 days 00:01:32.780000,,French Grand Prix
68,55,SAI,sainz,Ferrari,ed1c24,ferrari,9.0,,0 days 00:01:32.297000,0 days 00:01:31.081000,,,French Grand Prix
69,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,10.0,,0 days 00:01:32.756000,0 days 00:01:32.649000,,,French Grand Prix
70,3,RIC,ricciardo,McLaren,f58020,mclaren,11.0,,0 days 00:01:33.404000,0 days 00:01:32.922000,,,French Grand Prix
71,31,OCO,ocon,Alpine,2293d1,alpine,12.0,,0 days 00:01:33.346000,0 days 00:01:33.048000,,,French Grand Prix
72,77,BOT,bottas,Alfa Romeo,b12039,alfa,13.0,,0 days 00:01:33.034000,0 days 00:01:33.052000,,,French Grand Prix
73,5,VET,vettel,Aston Martin,2d826d,aston_martin,14.0,,0 days 00:01:33.285000,0 days 00:01:33.276000,,,French Grand Prix
74,23,ALB,albon,Williams,37bedd,williams,15.0,,0 days 00:01:33.423000,0 days 00:01:33.307000,,,French Grand Prix
75,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,16.0,,0 days 00:01:33.439000,,,,French Grand Prix
76,18,STR,stroll,Aston Martin,2d826d,aston_martin,17.0,,0 days 00:01:33.439000,,,,French Grand Prix
77,24,ZHO,zhou,Alfa Romeo,b12039,alfa,18.0,,0 days 00:01:33.674000,,,,French Grand Prix
78,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,19.0,,0 days 00:01:33.701000,,,,French Grand Prix
79,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:33.794000,,,,French Grand Prix
80,63,RUS,russell,Mercedes,6cd3bf,mercedes,1.0,,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000,,Hungarian Grand Prix
81,55,SAI,sainz,Ferrari,ed1c24,ferrari,2.0,,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000,,Hungarian Grand Prix
82,16,LEC,leclerc,Ferrari,ed1c24,ferrari,3.0,,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000,,Hungarian Grand Prix
83,4,NOR,norris,McLaren,f58020,mclaren,4.0,,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000,,Hungarian Grand Prix
84,31,OCO,ocon,Alpine,2293d1,alpine,5.0,,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000,,Hungarian Grand Prix
85,14,ALO,alonso,Alpine,2293d1,alpine,6.0,,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000,,Hungarian Grand Prix
86,44,HAM,hamilton,Mercedes,6cd3bf,mercedes,7.0,,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000,,Hungarian Grand Prix
87,77,BOT,bottas,Alfa Romeo,b12039,alfa,8.0,,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000,,Hungarian Grand Prix
88,3,RIC,ricciardo,McLaren,f58020,mclaren,9.0,,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000,,Hungarian Grand Prix
89,1,VER,max_verstappen,Red Bull Racing,1e5bc6,red_bull,10.0,,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000,,Hungarian Grand Prix
90,11,PER,perez,Red Bull Racing,1e5bc6,red_bull,11.0,,0 days 00:01:19.118000,0 days 00:01:18.516000,,,Hungarian Grand Prix
91,24,ZHO,zhou,Alfa Romeo,b12039,alfa,12.0,,0 days 00:01:18.973000,0 days 00:01:18.573000,,,Hungarian Grand Prix
92,20,MAG,kevin_magnussen,Haas F1 Team,b6babd,haas,13.0,,0 days 00:01:18.993000,0 days 00:01:18.825000,,,Hungarian Grand Prix
93,18,STR,stroll,Aston Martin,2d826d,aston_martin,14.0,,0 days 00:01:19.205000,0 days 00:01:19.137000,,,Hungarian Grand Prix
94,47,MSC,mick_schumacher,Haas F1 Team,b6babd,haas,15.0,,0 days 00:01:19.164000,0 days 00:01:19.202000,,,Hungarian Grand Prix
95,22,TSU,tsunoda,AlphaTauri,4e7c9b,alphatauri,16.0,,0 days 00:01:19.240000,,,,Hungarian Grand Prix
96,23,ALB,albon,Williams,37bedd,williams,17.0,,0 days 00:01:19.256000,,,,Hungarian Grand Prix
97,5,VET,vettel,Aston Martin,2d826d,aston_martin,18.0,,0 days 00:01:19.273000,,,,Hungarian Grand Prix
98,10,GAS,gasly,AlphaTauri,4e7c9b,alphatauri,19.0,,0 days 00:01:19.527000,,,,Hungarian Grand Prix
99,6,LAT,latifi,Williams,37bedd,williams,20.0,,0 days 00:01:19.570000,,,,Hungarian Grand Prix
