,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
4887,0 days 00:36:33.132000,STR,18,0 days 00:01:48.052000,8.0,2.0,,,0 days 00:00:35.201000,0 days 00:00:45.292000,0 days 00:00:27.559000,0 days 00:35:20.281000,0 days 00:36:05.573000,0 days 00:36:33.132000,196.0,263.0,244.0,222.0,False,HARD,4.0,True,Aston Martin,0 days 00:34:45.080000,2023-10-27 18:49:45.084,1,,False,,False,True,23.5,48.0,782.7,False,45.8,294,2.5,Practice 1,Mexico City Grand Prix
4888,0 days 00:37:55.787000,STR,18,0 days 00:01:22.655000,9.0,2.0,,,0 days 00:00:28.874000,0 days 00:00:32.323000,0 days 00:00:21.458000,0 days 00:37:02.006000,0 days 00:37:34.329000,0 days 00:37:55.787000,306.0,285.0,244.0,343.0,True,HARD,5.0,True,Aston Martin,0 days 00:36:33.132000,2023-10-27 18:51:33.136,1,,False,,False,True,23.7,48.0,782.5,False,45.7,292,2.5,Practice 1,Mexico City Grand Prix
4889,0 days 00:39:52.966000,STR,18,0 days 00:01:57.179000,10.0,2.0,,,0 days 00:00:41.772000,0 days 00:00:49.850000,0 days 00:00:25.557000,0 days 00:38:37.559000,0 days 00:39:27.409000,0 days 00:39:52.966000,156.0,253.0,245.0,252.0,False,HARD,6.0,True,Aston Martin,0 days 00:37:55.787000,2023-10-27 18:52:55.791,1,,False,,False,True,24.0,47.0,782.5,False,45.9,256,1.6,Practice 1,Mexico City Grand Prix
4890,0 days 00:41:15.523000,STR,18,0 days 00:01:22.557000,11.0,2.0,,,0 days 00:00:28.880000,0 days 00:00:32.140000,0 days 00:00:21.537000,0 days 00:40:21.846000,0 days 00:40:53.986000,0 days 00:41:15.523000,306.0,285.0,244.0,341.0,True,HARD,7.0,True,Aston Martin,0 days 00:39:52.966000,2023-10-27 18:54:52.970,1,,False,,False,True,24.2,47.0,782.5,False,46.3,252,1.3,Practice 1,Mexico City Grand Prix
4891,0 days 00:42:54.773000,STR,18,0 days 00:01:39.250000,12.0,2.0,,0 days 00:42:52.049000,0 days 00:00:32.324000,0 days 00:00:38.886000,0 days 00:00:28.040000,0 days 00:41:47.847000,0 days 00:42:26.733000,0 days 00:42:54.773000,223.0,272.0,,280.0,False,HARD,8.0,True,Aston Martin,0 days 00:41:15.523000,2023-10-27 18:56:15.527,1,,False,,False,False,24.1,46.0,782.4,False,47.0,297,1.8,Practice 1,Mexico City Grand Prix
4892,0 days 00:53:33.885000,STR,18,,13.0,3.0,0 days 00:52:03.605000,,,0 days 00:00:35.977000,0 days 00:00:22.158000,,0 days 00:53:11.933000,0 days 00:53:33.979000,216.0,273.0,248.0,273.0,False,SOFT,1.0,True,Aston Martin,0 days 00:42:54.773000,2023-10-27 18:57:54.777,1,,False,,False,False,23.6,47.0,782.5,False,45.9,238,1.7,Practice 1,Mexico City Grand Prix
4893,0 days 00:54:54.572000,STR,18,0 days 00:01:20.687000,14.0,3.0,,,0 days 00:00:28.280000,0 days 00:00:31.300000,0 days 00:00:21.107000,0 days 00:54:02.165000,0 days 00:54:33.465000,0 days 00:54:54.572000,308.0,285.0,246.0,341.0,True,SOFT,2.0,True,Aston Martin,0 days 00:53:33.885000,2023-10-27 19:08:33.889,1,,False,,False,True,24.0,46.0,782.2,False,45.5,308,0.8,Practice 1,Mexico City Grand Prix
4894,0 days 00:56:50.018000,STR,18,0 days 00:01:55.446000,15.0,3.0,,,0 days 00:00:37.910000,0 days 00:00:48.957000,0 days 00:00:28.579000,0 days 00:55:32.482000,0 days 00:56:21.439000,0 days 00:56:50.018000,160.0,166.0,244.0,261.0,False,SOFT,3.0,True,Aston Martin,0 days 00:54:54.572000,2023-10-27 19:09:54.576,1,,False,,False,True,24.1,47.0,782.2,False,45.7,187,1.3,Practice 1,Mexico City Grand Prix
4895,0 days 00:58:10.750000,STR,18,0 days 00:01:20.732000,16.0,3.0,,,0 days 00:00:28.379000,0 days 00:00:31.353000,0 days 00:00:21,0 days 00:57:18.397000,0 days 00:57:49.750000,0 days 00:58:10.750000,308.0,288.0,246.0,343.0,False,SOFT,4.0,True,Aston Martin,0 days 00:56:50.018000,2023-10-27 19:11:50.022,1,,False,,False,True,24.1,45.0,782.2,False,46.6,273,0.4,Practice 1,Mexico City Grand Prix
4896,0 days 00:59:45.330000,STR,18,0 days 00:01:34.580000,17.0,3.0,,0 days 00:59:42.678000,0 days 00:00:31.463000,0 days 00:00:36.285000,0 days 00:00:26.832000,0 days 00:58:42.213000,0 days 00:59:18.498000,0 days 00:59:45.330000,220.0,264.0,,287.0,False,SOFT,5.0,True,Aston Martin,0 days 00:58:10.750000,2023-10-27 19:13:10.754,1,,False,,False,False,24.0,44.0,782.2,False,46.5,267,0.6,Practice 1,Mexico City Grand Prix
4897,0 days 01:06:28.297000,STR,18,,18.0,4.0,0 days 01:04:40.737000,,,0 days 00:00:33.831000,0 days 00:00:21.949000,,0 days 01:06:06.486000,0 days 01:06:28.361000,267.0,267.0,240.0,293.0,False,SOFT,6.0,False,Aston Martin,0 days 00:59:45.330000,2023-10-27 19:14:45.334,1,,False,,False,False,23.9,44.0,782.2,False,44.3,119,1.3,Practice 1,Mexico City Grand Prix
4898,0 days 01:07:52.752000,STR,18,0 days 00:01:24.455000,19.0,4.0,,,0 days 00:00:29.710000,0 days 00:00:32.755000,0 days 00:00:21.990000,0 days 01:06:58.007000,0 days 01:07:30.762000,0 days 01:07:52.752000,291.0,274.0,239.0,316.0,False,SOFT,7.0,False,Aston Martin,0 days 01:06:28.297000,2023-10-27 19:21:28.301,1,,False,,False,True,24.4,45.0,782.0,False,45.6,308,0.5,Practice 1,Mexico City Grand Prix
4899,0 days 01:09:17.784000,STR,18,0 days 00:01:25.032000,20.0,4.0,,,0 days 00:00:29.747000,0 days 00:00:33.051000,0 days 00:00:22.234000,0 days 01:08:22.499000,0 days 01:08:55.550000,0 days 01:09:17.784000,290.0,273.0,240.0,321.0,False,SOFT,8.0,False,Aston Martin,0 days 01:07:52.752000,2023-10-27 19:22:52.756,1,,False,,False,True,24.4,44.0,782.0,False,46.2,241,1.0,Practice 1,Mexico City Grand Prix
4900,0 days 01:10:43.717000,STR,18,0 days 00:01:25.933000,21.0,4.0,,,0 days 00:00:29.883000,0 days 00:00:33.194000,0 days 00:00:22.856000,0 days 01:09:47.667000,0 days 01:10:20.861000,0 days 01:10:43.717000,288.0,275.0,238.0,323.0,False,SOFT,9.0,False,Aston Martin,0 days 01:09:17.784000,2023-10-27 19:24:17.788,1,,False,,False,True,24.6,44.0,782.0,False,46.8,250,0.5,Practice 1,Mexico City Grand Prix
4901,0 days 01:12:09.302000,STR,18,0 days 00:01:25.585000,22.0,4.0,,,0 days 00:00:29.989000,0 days 00:00:33.377000,0 days 00:00:22.219000,0 days 01:11:13.706000,0 days 01:11:47.083000,0 days 01:12:09.302000,292.0,275.0,239.0,,False,SOFT,10.0,False,Aston Martin,0 days 01:10:43.717000,2023-10-27 19:25:43.721,1,,False,,False,True,24.9,43.0,782.0,False,47.5,342,1.5,Practice 1,Mexico City Grand Prix
4902,0 days 01:13:34.816000,STR,18,0 days 00:01:25.514000,23.0,4.0,,,0 days 00:00:29.682000,0 days 00:00:33.575000,0 days 00:00:22.257000,0 days 01:12:38.984000,0 days 01:13:12.559000,0 days 01:13:34.816000,293.0,276.0,242.0,329.0,False,SOFT,11.0,False,Aston Martin,0 days 01:12:09.302000,2023-10-27 19:27:09.306,1,,False,,False,True,24.8,42.0,781.9,False,48.0,322,0.8,Practice 1,Mexico City Grand Prix
4903,0 days 01:15:00.456000,STR,18,0 days 00:01:25.640000,24.0,4.0,,,0 days 00:00:29.594000,0 days 00:00:33.633000,0 days 00:00:22.413000,0 days 01:14:04.410000,0 days 01:14:38.043000,0 days 01:15:00.456000,282.0,272.0,241.0,,False,SOFT,12.0,False,Aston Martin,0 days 01:13:34.816000,2023-10-27 19:28:34.820,1,,False,,False,True,24.9,41.0,781.9,False,48.6,7,1.1,Practice 1,Mexico City Grand Prix
4904,0 days 01:16:39.663000,STR,18,0 days 00:01:39.207000,25.0,4.0,,,0 days 00:00:29.928000,0 days 00:00:39.211000,0 days 00:00:30.068000,0 days 01:15:30.384000,0 days 01:16:09.595000,0 days 01:16:39.663000,243.0,205.0,104.0,318.0,False,SOFT,13.0,False,Aston Martin,0 days 01:15:00.456000,2023-10-27 19:30:00.460,1,,False,,False,True,24.9,41.0,781.7,False,46.4,334,0.8,Practice 1,Mexico City Grand Prix
4905,0 days 01:18:41.603000,STR,18,0 days 00:02:01.940000,26.0,4.0,,0 days 01:18:38.853000,0 days 00:00:59.471000,0 days 00:00:34.844000,0 days 00:00:27.625000,0 days 01:17:39.134000,0 days 01:18:13.978000,0 days 01:18:41.603000,258.0,253.0,,311.0,False,SOFT,14.0,False,Aston Martin,0 days 01:16:39.663000,2023-10-27 19:31:39.667,1,,False,,False,False,24.9,40.0,781.9,False,44.8,287,0.8,Practice 1,Mexico City Grand Prix
4906,0 days 00:20:06.617000,SAR,2,,1.0,1.0,0 days 00:18:29.175000,,,0 days 00:00:37.749000,0 days 00:00:25.826000,,0 days 00:19:40.971000,0 days 00:20:06.705000,269.0,267.0,239.0,282.0,False,TEST_UNKNOWN,1.0,False,Williams,0 days 00:18:29.175000,2023-10-27 18:33:29.179,1,,False,,False,False,23.0,48.0,782.7,False,43.6,131,3.5,Practice 1,Mexico City Grand Prix
4907,0 days 00:21:32.095000,SAR,2,0 days 00:01:25.478000,2.0,1.0,,,0 days 00:00:29.242000,0 days 00:00:33.818000,0 days 00:00:22.418000,0 days 00:20:35.859000,0 days 00:21:09.677000,0 days 00:21:32.095000,307.0,281.0,238.0,338.0,True,TEST_UNKNOWN,2.0,False,Williams,0 days 00:20:06.617000,2023-10-27 18:35:06.621,1,,False,,False,True,23.0,50.0,782.7,False,43.6,94,2.0,Practice 1,Mexico City Grand Prix
4908,0 days 00:22:56.873000,SAR,2,0 days 00:01:24.778000,3.0,1.0,,,0 days 00:00:29.115000,0 days 00:00:33.230000,0 days 00:00:22.433000,0 days 00:22:01.210000,0 days 00:22:34.440000,0 days 00:22:56.873000,,283.0,242.0,340.0,True,TEST_UNKNOWN,3.0,False,Williams,0 days 00:21:32.095000,2023-10-27 18:36:32.099,1,,False,,False,True,23.2,49.0,782.7,False,43.5,139,1.5,Practice 1,Mexico City Grand Prix
4909,0 days 00:24:48.564000,SAR,2,0 days 00:01:51.691000,4.0,1.0,,,0 days 00:00:36.271000,0 days 00:00:45.634000,0 days 00:00:29.786000,0 days 00:23:33.144000,0 days 00:24:18.778000,0 days 00:24:48.564000,267.0,256.0,240.0,306.0,False,TEST_UNKNOWN,4.0,False,Williams,0 days 00:22:56.873000,2023-10-27 18:37:56.877,1,,False,,False,True,23.1,49.0,782.7,False,42.0,145,2.4,Practice 1,Mexico City Grand Prix
4910,0 days 00:26:12.536000,SAR,2,0 days 00:01:23.972000,5.0,1.0,,,0 days 00:00:28.834000,0 days 00:00:33.043000,0 days 00:00:22.095000,0 days 00:25:17.398000,0 days 00:25:50.441000,0 days 00:26:12.536000,308.0,286.0,243.0,340.0,True,TEST_UNKNOWN,5.0,False,Williams,0 days 00:24:48.564000,2023-10-27 18:39:48.568,12,,False,,False,True,23.3,49.0,782.7,False,43.6,66,1.6,Practice 1,Mexico City Grand Prix
4911,0 days 00:27:37.811000,SAR,2,0 days 00:01:25.275000,6.0,1.0,,,0 days 00:00:29.607000,0 days 00:00:33.232000,0 days 00:00:22.436000,0 days 00:26:42.143000,0 days 00:27:15.375000,0 days 00:27:37.811000,297.0,278.0,243.0,322.0,False,TEST_UNKNOWN,6.0,False,Williams,0 days 00:26:12.536000,2023-10-27 18:41:12.540,1,,False,,False,True,23.4,49.0,782.7,False,43.6,5,1.1,Practice 1,Mexico City Grand Prix
4912,0 days 00:29:03.109000,SAR,2,0 days 00:01:25.298000,7.0,1.0,,,0 days 00:00:29.424000,0 days 00:00:33.563000,0 days 00:00:22.311000,0 days 00:28:07.235000,0 days 00:28:40.798000,0 days 00:29:03.109000,299.0,279.0,244.0,323.0,False,TEST_UNKNOWN,7.0,False,Williams,0 days 00:27:37.811000,2023-10-27 18:42:37.815,1,,False,,False,True,23.4,49.0,782.7,False,43.8,0,0.0,Practice 1,Mexico City Grand Prix
4913,0 days 00:30:27.473000,SAR,2,0 days 00:01:24.364000,8.0,1.0,,,0 days 00:00:29.318000,0 days 00:00:33.010000,0 days 00:00:22.036000,0 days 00:29:32.427000,0 days 00:30:05.437000,0 days 00:30:27.473000,,279.0,244.0,326.0,False,TEST_UNKNOWN,8.0,False,Williams,0 days 00:29:03.109000,2023-10-27 18:44:03.113,1,,False,,False,True,23.5,46.0,782.7,False,45.0,292,2.0,Practice 1,Mexico City Grand Prix
4914,0 days 00:31:51.558000,SAR,2,0 days 00:01:24.085000,9.0,1.0,,,0 days 00:00:29.332000,0 days 00:00:32.802000,0 days 00:00:21.951000,0 days 00:30:56.805000,0 days 00:31:29.607000,0 days 00:31:51.558000,297.0,278.0,245.0,322.0,False,TEST_UNKNOWN,9.0,False,Williams,0 days 00:30:27.473000,2023-10-27 18:45:27.477,1,,False,,False,True,23.5,47.0,782.7,False,45.4,297,2.0,Practice 1,Mexico City Grand Prix
4915,0 days 00:33:16.359000,SAR,2,0 days 00:01:24.801000,10.0,1.0,,,0 days 00:00:29.518000,0 days 00:00:33.051000,0 days 00:00:22.232000,0 days 00:32:21.076000,0 days 00:32:54.127000,0 days 00:33:16.359000,,276.0,244.0,323.0,False,TEST_UNKNOWN,10.0,False,Williams,0 days 00:31:51.558000,2023-10-27 18:46:51.562,1,,False,,False,True,23.4,47.0,782.7,False,44.9,318,0.6,Practice 1,Mexico City Grand Prix
4916,0 days 00:34:55.858000,SAR,2,0 days 00:01:39.499000,11.0,1.0,,0 days 00:34:53.180000,0 days 00:00:33.134000,0 days 00:00:39.299000,0 days 00:00:27.066000,0 days 00:33:49.493000,0 days 00:34:28.792000,0 days 00:34:55.858000,128.0,258.0,,305.0,False,TEST_UNKNOWN,11.0,False,Williams,0 days 00:33:16.359000,2023-10-27 18:48:16.363,1,,False,,False,False,23.4,48.0,782.7,False,45.2,259,1.7,Practice 1,Mexico City Grand Prix
4917,0 days 00:43:03.407000,SAR,2,,12.0,2.0,0 days 00:41:29.363000,,,0 days 00:00:37.967000,0 days 00:00:23.281000,,0 days 00:42:40.346000,0 days 00:43:03.518000,293.0,268.0,247.0,277.0,False,SOFT,1.0,True,Williams,0 days 00:34:55.858000,2023-10-27 18:49:55.862,1,,False,,False,False,23.5,48.0,782.7,False,45.8,294,2.5,Practice 1,Mexico City Grand Prix
4918,0 days 00:44:24.564000,SAR,2,0 days 00:01:21.157000,13.0,2.0,,,0 days 00:00:28.380000,0 days 00:00:31.527000,0 days 00:00:21.250000,0 days 00:43:31.787000,0 days 00:44:03.314000,0 days 00:44:24.564000,309.0,286.0,249.0,342.0,True,SOFT,2.0,True,Williams,0 days 00:43:03.407000,2023-10-27 18:58:03.411,1,,False,,False,True,23.6,47.0,782.5,False,45.9,238,1.7,Practice 1,Mexico City Grand Prix
4919,0 days 00:46:08.531000,SAR,2,0 days 00:01:43.967000,14.0,2.0,,,0 days 00:00:34.741000,0 days 00:00:42.914000,0 days 00:00:26.312000,0 days 00:44:59.305000,0 days 00:45:42.219000,0 days 00:46:08.531000,239.0,252.0,176.0,297.0,False,SOFT,3.0,True,Williams,0 days 00:44:24.564000,2023-10-27 18:59:24.568,1,,False,,False,True,23.4,48.0,782.4,False,43.8,289,1.1,Practice 1,Mexico City Grand Prix
4920,0 days 00:47:50.953000,SAR,2,0 days 00:01:42.422000,15.0,2.0,,,0 days 00:00:35.409000,0 days 00:00:42.181000,0 days 00:00:24.832000,0 days 00:46:43.940000,0 days 00:47:26.121000,0 days 00:47:50.953000,261.0,249.0,245.0,303.0,False,SOFT,4.0,True,Williams,0 days 00:46:08.531000,2023-10-27 19:01:08.535,1,,False,,False,True,23.4,47.0,782.4,False,42.7,0,0.6,Practice 1,Mexico City Grand Prix
4921,0 days 00:49:12.357000,SAR,2,0 days 00:01:21.404000,16.0,2.0,,,0 days 00:00:28.411000,0 days 00:00:31.600000,0 days 00:00:21.393000,0 days 00:48:19.364000,0 days 00:48:50.964000,0 days 00:49:12.357000,311.0,288.0,246.0,344.0,False,SOFT,5.0,True,Williams,0 days 00:47:50.953000,2023-10-27 19:02:50.957,1,,False,,False,True,23.5,47.0,782.4,False,43.6,327,0.6,Practice 1,Mexico City Grand Prix
4922,0 days 00:50:56.616000,SAR,2,0 days 00:01:44.259000,17.0,2.0,,,0 days 00:00:34.300000,0 days 00:00:42.243000,0 days 00:00:27.716000,0 days 00:49:46.657000,0 days 00:50:28.900000,0 days 00:50:56.616000,263.0,250.0,178.0,304.0,False,SOFT,6.0,True,Williams,0 days 00:49:12.357000,2023-10-27 19:04:12.361,1,,False,,False,True,23.6,46.0,782.2,False,43.6,203,0.6,Practice 1,Mexico City Grand Prix
4923,0 days 00:52:41.655000,SAR,2,0 days 00:01:45.039000,18.0,2.0,,,0 days 00:00:35.363000,0 days 00:00:46.179000,0 days 00:00:23.497000,0 days 00:51:31.979000,0 days 00:52:18.158000,0 days 00:52:41.655000,258.0,254.0,247.0,301.0,False,SOFT,7.0,True,Williams,0 days 00:50:56.616000,2023-10-27 19:05:56.620,1,,False,,False,True,23.9,46.0,782.2,False,45.2,231,1.3,Practice 1,Mexico City Grand Prix
4924,0 days 00:54:03.019000,SAR,2,0 days 00:01:21.364000,19.0,2.0,,,0 days 00:00:28.204000,0 days 00:00:31.771000,0 days 00:00:21.389000,0 days 00:53:09.859000,0 days 00:53:41.630000,0 days 00:54:03.019000,311.0,288.0,247.0,345.0,False,SOFT,8.0,True,Williams,0 days 00:52:41.655000,2023-10-27 19:07:41.659,1,,False,,False,True,24.0,46.0,782.2,False,45.4,318,1.0,Practice 1,Mexico City Grand Prix
4925,0 days 00:55:40.798000,SAR,2,0 days 00:01:37.779000,20.0,2.0,,0 days 00:55:38.134000,0 days 00:00:31.635000,0 days 00:00:38.069000,0 days 00:00:28.075000,0 days 00:54:34.654000,0 days 00:55:12.723000,0 days 00:55:40.798000,242.0,174.0,,303.0,False,SOFT,9.0,True,Williams,0 days 00:54:03.019000,2023-10-27 19:09:03.023,1,,False,,False,False,24.1,47.0,782.2,False,45.5,208,1.1,Practice 1,Mexico City Grand Prix
4926,0 days 01:03:50.798000,SAR,2,,21.0,3.0,0 days 01:02:08.739000,,,0 days 00:00:33.654000,0 days 00:00:22.822000,,0 days 01:03:28.176000,0 days 01:03:50.847000,290.0,275.0,242.0,297.0,False,HARD,1.0,True,Williams,0 days 00:55:40.798000,2023-10-27 19:10:40.802,1,,False,,False,False,24.1,47.0,782.2,False,45.7,187,1.3,Practice 1,Mexico City Grand Prix
4927,0 days 01:05:15.470000,SAR,2,0 days 00:01:24.672000,22.0,3.0,,,0 days 00:00:29.376000,0 days 00:00:32.743000,0 days 00:00:22.553000,0 days 01:04:20.174000,0 days 01:04:52.917000,0 days 01:05:15.470000,296.0,276.0,240.0,325.0,False,HARD,2.0,True,Williams,0 days 01:03:50.798000,2023-10-27 19:18:50.802,1,,False,,False,True,24.0,45.0,782.0,False,45.1,0,0.0,Practice 1,Mexico City Grand Prix
4928,0 days 01:06:39.720000,SAR,2,0 days 00:01:24.250000,23.0,3.0,,,0 days 00:00:29.575000,0 days 00:00:32.826000,0 days 00:00:21.849000,0 days 01:05:45.045000,0 days 01:06:17.871000,0 days 01:06:39.720000,293.0,275.0,241.0,322.0,False,HARD,3.0,True,Williams,0 days 01:05:15.470000,2023-10-27 19:20:15.474,1,,False,,False,True,24.1,45.0,782.0,False,45.3,316,0.5,Practice 1,Mexico City Grand Prix
4929,0 days 01:08:04.466000,SAR,2,0 days 00:01:24.746000,24.0,3.0,,,0 days 00:00:29.540000,0 days 00:00:33.225000,0 days 00:00:21.981000,0 days 01:07:09.260000,0 days 01:07:42.485000,0 days 01:08:04.466000,295.0,276.0,242.0,,False,HARD,4.0,True,Williams,0 days 01:06:39.720000,2023-10-27 19:21:39.724,1,,False,,False,True,24.4,45.0,782.0,False,45.6,308,0.5,Practice 1,Mexico City Grand Prix
4930,0 days 01:09:29.223000,SAR,2,0 days 00:01:24.757000,25.0,3.0,,,0 days 00:00:29.621000,0 days 00:00:33.099000,0 days 00:00:22.037000,0 days 01:08:34.087000,0 days 01:09:07.186000,0 days 01:09:29.223000,288.0,276.0,242.0,324.0,False,HARD,5.0,True,Williams,0 days 01:08:04.466000,2023-10-27 19:23:04.470,1,,False,,False,True,24.4,44.0,782.0,False,46.2,241,1.0,Practice 1,Mexico City Grand Prix
4931,0 days 01:10:53.794000,SAR,2,0 days 00:01:24.571000,26.0,3.0,,,0 days 00:00:29.574000,0 days 00:00:32.915000,0 days 00:00:22.082000,0 days 01:09:58.797000,0 days 01:10:31.712000,0 days 01:10:53.794000,293.0,275.0,241.0,325.0,False,HARD,6.0,True,Williams,0 days 01:09:29.223000,2023-10-27 19:24:29.227,1,,False,,False,True,24.6,44.0,782.0,False,46.8,250,0.5,Practice 1,Mexico City Grand Prix
4932,0 days 01:12:22.233000,SAR,2,0 days 00:01:28.439000,27.0,3.0,,,0 days 00:00:33.446000,0 days 00:00:33.088000,0 days 00:00:21.905000,0 days 01:11:27.240000,0 days 01:12:00.328000,0 days 01:12:22.233000,285.0,277.0,242.0,324.0,False,HARD,7.0,True,Williams,0 days 01:10:53.794000,2023-10-27 19:25:53.798,1,,False,,False,True,24.9,43.0,782.0,False,47.5,342,1.5,Practice 1,Mexico City Grand Prix
4933,0 days 01:13:47.111000,SAR,2,0 days 00:01:24.878000,28.0,3.0,,,0 days 00:00:29.690000,0 days 00:00:33.077000,0 days 00:00:22.111000,0 days 01:12:51.923000,0 days 01:13:25,0 days 01:13:47.111000,291.0,277.0,239.0,325.0,False,HARD,8.0,True,Williams,0 days 01:12:22.233000,2023-10-27 19:27:22.237,1,,False,,False,True,24.8,42.0,781.9,False,48.0,322,0.8,Practice 1,Mexico City Grand Prix
4934,0 days 01:15:17.869000,SAR,2,0 days 00:01:30.758000,29.0,3.0,,,0 days 00:00:29.781000,0 days 00:00:34.984000,0 days 00:00:25.993000,0 days 01:14:16.892000,0 days 01:14:51.876000,0 days 01:15:17.869000,292.0,236.0,196.0,,False,HARD,9.0,True,Williams,0 days 01:13:47.111000,2023-10-27 19:28:47.115,1,,False,,False,True,24.9,42.0,781.9,False,48.6,293,0.6,Practice 1,Mexico City Grand Prix
4935,0 days 01:17:04.042000,SAR,2,0 days 00:01:46.173000,30.0,3.0,,0 days 01:17:01.307000,0 days 00:00:34.459000,0 days 00:00:41.667000,0 days 00:00:30.047000,0 days 01:15:52.328000,0 days 01:16:33.995000,0 days 01:17:04.042000,233.0,199.0,,305.0,False,HARD,10.0,True,Williams,0 days 01:15:17.869000,2023-10-27 19:30:17.873,1,,False,,False,False,24.9,41.0,781.7,False,46.4,334,0.8,Practice 1,Mexico City Grand Prix
4936,0 days 00:17:13.814000,ALB,23,,1.0,1.0,0 days 00:15:34.896000,,,0 days 00:00:37.713000,0 days 00:00:27.109000,,0 days 00:16:46.895000,0 days 00:17:13.910000,267.0,263.0,243.0,289.0,False,TEST_UNKNOWN,1.0,False,Williams,0 days 00:15:34.896000,2023-10-27 18:30:34.900,1,,False,,False,False,22.8,49.0,782.9,False,43.3,255,0.6,Practice 1,Mexico City Grand Prix
4937,0 days 00:18:37.925000,ALB,23,0 days 00:01:24.111000,2.0,1.0,,,0 days 00:00:28.930000,0 days 00:00:32.524000,0 days 00:00:22.657000,0 days 00:17:42.744000,0 days 00:18:15.268000,0 days 00:18:37.925000,307.0,285.0,244.0,338.0,True,TEST_UNKNOWN,2.0,False,Williams,0 days 00:17:13.814000,2023-10-27 18:32:13.818,1,,False,,False,True,23.0,48.0,782.7,False,43.0,124,3.0,Practice 1,Mexico City Grand Prix
4938,0 days 00:20:25.629000,ALB,23,0 days 00:01:47.704000,3.0,1.0,,,0 days 00:00:35.251000,0 days 00:00:42.529000,0 days 00:00:29.924000,0 days 00:19:13.176000,0 days 00:19:55.705000,0 days 00:20:25.629000,228.0,264.0,242.0,315.0,False,TEST_UNKNOWN,3.0,False,Williams,0 days 00:18:37.925000,2023-10-27 18:33:37.929,1,,False,,False,True,23.0,48.0,782.7,False,43.6,131,3.5,Practice 1,Mexico City Grand Prix
4939,0 days 00:21:48.095000,ALB,23,0 days 00:01:22.466000,4.0,1.0,,,0 days 00:00:28.793000,0 days 00:00:32.054000,0 days 00:00:21.619000,0 days 00:20:54.422000,0 days 00:21:26.476000,0 days 00:21:48.095000,308.0,286.0,245.0,341.0,True,TEST_UNKNOWN,4.0,False,Williams,0 days 00:20:25.629000,2023-10-27 18:35:25.633,1,,False,,False,True,23.0,50.0,782.7,False,43.6,94,2.0,Practice 1,Mexico City Grand Prix
4940,0 days 00:23:35.418000,ALB,23,0 days 00:01:47.323000,5.0,1.0,,,0 days 00:00:37.046000,0 days 00:00:42.613000,0 days 00:00:27.664000,0 days 00:22:25.141000,0 days 00:23:07.754000,0 days 00:23:35.418000,238.0,264.0,244.0,229.0,False,TEST_UNKNOWN,5.0,False,Williams,0 days 00:21:48.095000,2023-10-27 18:36:48.099,1,,False,,False,True,23.3,48.0,782.7,False,42.0,129,2.5,Practice 1,Mexico City Grand Prix
4941,0 days 00:24:57.837000,ALB,23,0 days 00:01:22.419000,6.0,1.0,,,0 days 00:00:28.858000,0 days 00:00:32.105000,0 days 00:00:21.456000,0 days 00:24:04.276000,0 days 00:24:36.381000,0 days 00:24:57.837000,305.0,285.0,245.0,339.0,True,TEST_UNKNOWN,6.0,False,Williams,0 days 00:23:35.418000,2023-10-27 18:38:35.422,1,,False,,False,True,23.1,49.0,782.7,False,42.0,145,2.4,Practice 1,Mexico City Grand Prix
4942,0 days 00:26:21.457000,ALB,23,0 days 00:01:23.620000,7.0,1.0,,,0 days 00:00:29.333000,0 days 00:00:32.640000,0 days 00:00:21.647000,0 days 00:25:27.170000,0 days 00:25:59.810000,0 days 00:26:21.457000,307.0,280.0,244.0,321.0,False,TEST_UNKNOWN,7.0,False,Williams,0 days 00:24:57.837000,2023-10-27 18:39:57.841,12,,False,,False,True,23.3,49.0,782.7,False,43.6,66,1.6,Practice 1,Mexico City Grand Prix
4943,0 days 00:27:44.922000,ALB,23,0 days 00:01:23.465000,8.0,1.0,,,0 days 00:00:29.395000,0 days 00:00:32.386000,0 days 00:00:21.684000,0 days 00:26:50.852000,0 days 00:27:23.238000,0 days 00:27:44.922000,306.0,287.0,245.0,,False,TEST_UNKNOWN,8.0,False,Williams,0 days 00:26:21.457000,2023-10-27 18:41:21.461,1,,False,,False,True,23.4,49.0,782.7,False,43.6,5,1.1,Practice 1,Mexico City Grand Prix
4944,0 days 00:29:09.259000,ALB,23,0 days 00:01:24.337000,9.0,1.0,,,0 days 00:00:29.433000,0 days 00:00:32.958000,0 days 00:00:21.946000,0 days 00:28:14.355000,0 days 00:28:47.313000,0 days 00:29:09.259000,,286.0,244.0,324.0,False,TEST_UNKNOWN,9.0,False,Williams,0 days 00:27:44.922000,2023-10-27 18:42:44.926,1,,False,,False,True,23.3,47.0,782.7,False,45.0,317,0.6,Practice 1,Mexico City Grand Prix
