,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
4274,0 days 00:51:10.234000,SAR,2,,11.0,3.0,0 days 00:49:23.041000,,,0 days 00:00:44.326000,0 days 00:00:28.927000,,0 days 00:50:41.461000,0 days 00:51:10.257000,285.0,232.0,216.0,301.0,False,INTERMEDIATE,1.0,True,Williams,0 days 00:42:16.332000,2023-07-08 10:57:19.066,1,,False,,False,False,22.2,64.0,999.0,True,26.0,195,2.7,Practice 3,British Grand Prix
4275,0 days 00:52:51.664000,SAR,2,0 days 00:01:41.430000,12.0,3.0,,,0 days 00:00:31.908000,0 days 00:00:40.953000,0 days 00:00:28.569000,0 days 00:51:42.142000,0 days 00:52:23.095000,0 days 00:52:51.664000,290.0,244.0,223.0,294.0,False,INTERMEDIATE,2.0,True,Williams,0 days 00:51:10.234000,2023-07-08 11:06:12.968,1,,False,,False,True,21.5,72.0,999.4,True,23.2,191,2.2,Practice 3,British Grand Prix
4276,0 days 00:55:06.081000,SAR,2,0 days 00:02:14.417000,13.0,3.0,,0 days 00:54:59.613000,0 days 00:00:42.732000,0 days 00:00:57.851000,0 days 00:00:33.834000,0 days 00:53:34.396000,0 days 00:54:32.247000,0 days 00:55:06.081000,256.0,177.0,,244.0,False,INTERMEDIATE,3.0,True,Williams,0 days 00:52:51.664000,2023-07-08 11:07:54.398,1,,False,,False,False,21.4,72.0,999.4,True,23.3,181,1.8,Practice 3,British Grand Prix
4277,0 days 01:16:05.850000,SAR,2,,14.0,4.0,0 days 01:14:14.670000,,,0 days 00:00:45.946000,0 days 00:00:30.282000,,0 days 01:15:35.669000,0 days 01:16:05.871000,261.0,224.0,200.0,292.0,False,INTERMEDIATE,4.0,False,Williams,0 days 00:55:06.081000,2023-07-08 11:10:08.815,1,,False,,False,False,21.2,72.0,999.5,True,23.3,218,2.0,Practice 3,British Grand Prix
4278,0 days 01:18:04.353000,SAR,2,0 days 00:01:58.503000,15.0,4.0,,,0 days 00:00:33.807000,0 days 00:00:44.087000,0 days 00:00:40.609000,0 days 01:16:39.657000,0 days 01:17:23.744000,0 days 01:18:04.353000,289.0,231.0,63.0,294.0,False,INTERMEDIATE,5.0,False,Williams,0 days 01:16:05.850000,2023-07-08 11:31:08.584,12,,False,,False,True,19.9,78.0,999.4,True,21.4,200,2.7,Practice 3,British Grand Prix
4279,0 days 01:20:35.804000,SAR,2,,16.0,4.0,,0 days 01:20:29.491000,0 days 00:01:11.829000,0 days 00:00:48.958000,0 days 00:00:30.650000,0 days 01:19:16.290000,0 days 01:20:05.258000,0 days 01:20:35.804000,230.0,211.0,,290.0,False,INTERMEDIATE,6.0,False,Williams,0 days 01:18:04.353000,2023-07-08 11:33:07.087,1,,False,,False,False,19.6,79.0,999.4,True,21.4,185,2.2,Practice 3,British Grand Prix
4280,0 days 00:26:05.688000,MAG,20,,1.0,1.0,0 days 00:24:01.490000,,,0 days 00:00:49.971000,0 days 00:00:39.793000,,0 days 00:25:26.113000,0 days 00:26:05.784000,215.0,231.0,250.0,142.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:24:01.490000,2023-07-08 10:39:04.224,1,,False,,False,False,22.5,62.0,998.4,False,28.1,198,1.2,Practice 3,British Grand Prix
4281,0 days 00:27:35.376000,MAG,20,0 days 00:01:29.688000,2.0,1.0,,,0 days 00:00:28.513000,0 days 00:00:36.534000,0 days 00:00:24.641000,0 days 00:26:34.201000,0 days 00:27:10.735000,0 days 00:27:35.376000,316.0,260.0,250.0,317.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:26:05.688000,2023-07-08 10:41:08.422,1,,False,,False,True,22.5,63.0,998.5,False,27.9,162,2.2,Practice 3,British Grand Prix
4282,0 days 00:30:23.212000,MAG,20,,3.0,1.0,,,0 days 00:00:48.582000,0 days 00:01:16.221000,0 days 00:00:43.029000,0 days 00:28:24.172000,0 days 00:29:40.265000,0 days 00:30:23.280000,114.0,118.0,251.0,121.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:27:35.376000,2023-07-08 10:42:38.110,1,,False,,False,False,22.6,63.0,998.5,False,27.8,189,1.3,Practice 3,British Grand Prix
4283,0 days 00:31:52.419000,MAG,20,0 days 00:01:29.207000,4.0,1.0,,,0 days 00:00:28.591000,0 days 00:00:36.287000,0 days 00:00:24.329000,0 days 00:30:51.803000,0 days 00:31:28.090000,0 days 00:31:52.419000,315.0,266.0,250.0,324.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 00:30:23.212000,2023-07-08 10:45:25.946,1,,False,,False,True,22.5,62.0,998.5,True,27.2,221,1.7,Practice 3,British Grand Prix
4284,0 days 00:33:38.478000,MAG,20,0 days 00:01:46.059000,5.0,1.0,,0 days 00:33:32.495000,0 days 00:00:33.377000,0 days 00:00:46.937000,0 days 00:00:25.745000,0 days 00:32:25.796000,0 days 00:33:12.733000,0 days 00:33:38.478000,170.0,238.0,,296.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 00:31:52.419000,2023-07-08 10:46:55.153,1,,False,,False,False,22.6,62.0,998.7,True,27.2,199,1.0,Practice 3,British Grand Prix
4285,0 days 00:39:50.382000,MAG,20,,6.0,2.0,0 days 00:37:47.319000,,,0 days 00:00:50.196000,0 days 00:00:33.456000,,0 days 00:39:17.005000,0 days 00:39:50.395000,271.0,229.0,253.0,283.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:33:38.478000,2023-07-08 10:48:41.212,1,,False,,False,False,22.5,62.0,998.7,False,26.9,182,1.3,Practice 3,British Grand Prix
4286,0 days 00:41:23.362000,MAG,20,0 days 00:01:32.980000,7.0,2.0,,0 days 00:41:17.253000,0 days 00:00:28.035000,0 days 00:00:36.424000,0 days 00:00:28.521000,0 days 00:40:18.417000,0 days 00:40:54.841000,0 days 00:41:23.362000,316.0,265.0,,322.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:39:50.382000,2023-07-08 10:54:53.116,1,,False,,False,False,22.3,64.0,998.7,False,26.3,190,2.0,Practice 3,British Grand Prix
4287,0 days 00:55:16.381000,MAG,20,,8.0,3.0,0 days 00:53:26.442000,,,0 days 00:00:44.074000,0 days 00:00:33.257000,,0 days 00:54:43.238000,0 days 00:55:16.425000,272.0,227.0,230.0,273.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:41:23.362000,2023-07-08 10:56:26.096,1,,False,,False,False,22.3,64.0,999.0,True,26.1,207,2.4,Practice 3,British Grand Prix
4288,0 days 00:56:57.205000,MAG,20,0 days 00:01:40.824000,9.0,3.0,,,0 days 00:00:31.019000,0 days 00:00:40.570000,0 days 00:00:29.235000,0 days 00:55:47.400000,0 days 00:56:27.970000,0 days 00:56:57.205000,291.0,246.0,219.0,296.0,False,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 00:55:16.381000,2023-07-08 11:10:19.115,1,,False,,False,True,21.2,72.0,999.5,True,23.3,218,2.0,Practice 3,British Grand Prix
4289,0 days 00:59:04.811000,MAG,20,0 days 00:02:07.606000,10.0,3.0,,0 days 00:58:58.311000,0 days 00:00:40.189000,0 days 00:00:53.539000,0 days 00:00:33.878000,0 days 00:57:37.394000,0 days 00:58:30.933000,0 days 00:59:04.811000,213.0,191.0,,222.0,False,INTERMEDIATE,3.0,True,Haas F1 Team,0 days 00:56:57.205000,2023-07-08 11:11:59.939,1,,False,,False,False,21.1,72.0,999.5,True,23.3,203,2.5,Practice 3,British Grand Prix
4290,0 days 01:15:51.563000,MAG,20,,11.0,4.0,0 days 01:14:02.623000,,,0 days 00:00:44.753000,0 days 00:00:30.081000,,0 days 01:15:21.559000,0 days 01:15:51.606000,260.0,225.0,217.0,270.0,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 00:59:04.811000,2023-07-08 11:14:07.545,1,,False,,False,False,21.2,74.0,999.4,True,23.0,199,1.7,Practice 3,British Grand Prix
4291,0 days 01:17:54.369000,MAG,20,0 days 00:02:02.806000,12.0,4.0,,,0 days 00:00:34.310000,0 days 00:00:44.869000,0 days 00:00:43.627000,0 days 01:16:25.873000,0 days 01:17:10.742000,0 days 01:17:54.369000,263.0,226.0,51.0,275.0,False,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 01:15:51.563000,2023-07-08 11:30:54.297,12,,False,,False,True,19.9,78.0,999.4,True,21.5,191,2.5,Practice 3,British Grand Prix
4292,0 days 01:20:17.954000,MAG,20,0 days 00:02:23.585000,13.0,4.0,,0 days 01:20:11.211000,0 days 00:01:10.323000,0 days 00:00:43.076000,0 days 00:00:30.186000,0 days 01:19:04.692000,0 days 01:19:47.768000,0 days 01:20:17.954000,292.0,235.0,,289.0,False,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 01:17:54.369000,2023-07-08 11:32:57.103,1,,False,,False,False,19.8,79.0,999.2,True,21.4,185,2.7,Practice 3,British Grand Prix
4293,0 days 00:17:59.456000,DEV,21,,1.0,1.0,0 days 00:16:11.920000,,,0 days 00:00:42.337000,0 days 00:00:33.774000,,0 days 00:17:25.903000,0 days 00:17:59.543000,300.0,248.0,240.0,269.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 00:16:11.920000,2023-07-08 10:31:14.654,1,,False,,False,False,22.7,62.0,998.4,False,29.1,201,1.6,Practice 3,British Grand Prix
4294,0 days 00:19:40.901000,DEV,21,0 days 00:01:41.445000,2.0,1.0,,,0 days 00:00:30.854000,0 days 00:00:38.340000,0 days 00:00:32.251000,0 days 00:18:30.310000,0 days 00:19:08.650000,0 days 00:19:40.901000,309.0,253.0,249.0,101.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:17:59.456000,2023-07-08 10:33:02.190,1,,False,,False,True,22.7,63.0,998.2,False,29.1,198,2.5,Practice 3,British Grand Prix
4295,0 days 00:21:11.519000,DEV,21,0 days 00:01:30.618000,3.0,1.0,,,0 days 00:00:29.014000,0 days 00:00:36.886000,0 days 00:00:24.718000,0 days 00:20:09.915000,0 days 00:20:46.801000,0 days 00:21:11.519000,315.0,261.0,247.0,320.0,True,MEDIUM,3.0,True,AlphaTauri,0 days 00:19:40.901000,2023-07-08 10:34:43.635,1,,False,,False,True,22.7,63.0,998.4,False,28.7,180,1.7,Practice 3,British Grand Prix
4296,0 days 00:23:23.763000,DEV,21,0 days 00:02:12.244000,4.0,1.0,,,0 days 00:00:42.941000,0 days 00:01:01.781000,0 days 00:00:27.522000,0 days 00:21:54.460000,0 days 00:22:56.241000,0 days 00:23:23.763000,164.0,233.0,252.0,296.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 00:21:11.519000,2023-07-08 10:36:14.253,1,,False,,False,True,22.6,63.0,998.4,False,28.9,192,1.7,Practice 3,British Grand Prix
4297,0 days 00:24:53.324000,DEV,21,0 days 00:01:29.561000,5.0,1.0,,,0 days 00:00:28.594000,0 days 00:00:36.438000,0 days 00:00:24.529000,0 days 00:23:52.357000,0 days 00:24:28.795000,0 days 00:24:53.324000,317.0,264.0,251.0,324.0,True,MEDIUM,5.0,True,AlphaTauri,0 days 00:23:23.763000,2023-07-08 10:38:26.497,1,,False,,False,True,22.5,62.0,998.4,False,28.1,198,1.2,Practice 3,British Grand Prix
4298,0 days 00:27:07.534000,DEV,21,0 days 00:02:14.210000,6.0,1.0,,,0 days 00:00:40.307000,0 days 00:01:00.039000,0 days 00:00:33.864000,0 days 00:25:33.631000,0 days 00:26:33.670000,0 days 00:27:07.534000,166.0,184.0,249.0,105.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 00:24:53.324000,2023-07-08 10:39:56.058,1,,False,,False,True,22.6,63.0,998.4,False,28.1,206,2.0,Practice 3,British Grand Prix
4299,0 days 00:28:37.216000,DEV,21,0 days 00:01:29.682000,7.0,1.0,,,0 days 00:00:28.746000,0 days 00:00:36.467000,0 days 00:00:24.469000,0 days 00:27:36.280000,0 days 00:28:12.747000,0 days 00:28:37.216000,315.0,262.0,249.0,322.0,False,MEDIUM,7.0,True,AlphaTauri,0 days 00:27:07.534000,2023-07-08 10:42:10.268,1,,False,,False,True,22.6,63.0,998.5,False,27.8,189,1.3,Practice 3,British Grand Prix
4300,0 days 00:30:19.994000,DEV,21,0 days 00:01:42.778000,8.0,1.0,,0 days 00:30:14.077000,0 days 00:00:31.753000,0 days 00:00:44.691000,0 days 00:00:26.334000,0 days 00:29:08.969000,0 days 00:29:53.660000,0 days 00:30:19.994000,142.0,249.0,,284.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 00:28:37.216000,2023-07-08 10:43:39.950,1,,False,,False,False,22.5,64.0,998.5,True,27.6,189,1.5,Practice 3,British Grand Prix
4301,0 days 00:37:04.533000,DEV,21,,9.0,2.0,0 days 00:35:24.681000,,,0 days 00:00:39.477000,0 days 00:00:30.654000,,0 days 00:36:34.023000,0 days 00:37:04.569000,289.0,250.0,251.0,296.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:30:19.994000,2023-07-08 10:45:22.728,1,,False,,False,False,22.5,62.0,998.5,True,27.2,221,1.7,Practice 3,British Grand Prix
4302,0 days 00:38:33.037000,DEV,21,0 days 00:01:28.504000,10.0,2.0,,,0 days 00:00:28.258000,0 days 00:00:35.960000,0 days 00:00:24.286000,0 days 00:37:32.791000,0 days 00:38:08.751000,0 days 00:38:33.037000,316.0,263.0,248.0,321.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:37:04.533000,2023-07-08 10:52:07.267,1,,False,,False,True,22.3,63.0,998.9,False,26.6,221,1.8,Practice 3,British Grand Prix
4303,0 days 00:40:39.854000,DEV,21,0 days 00:02:06.817000,11.0,2.0,,,0 days 00:00:43.059000,0 days 00:00:52.192000,0 days 00:00:31.566000,0 days 00:39:16.096000,0 days 00:40:08.288000,0 days 00:40:39.854000,170.0,211.0,250.0,273.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:38:33.037000,2023-07-08 10:53:35.771,1,,False,,False,True,22.3,63.0,998.7,False,26.3,188,2.0,Practice 3,British Grand Prix
4304,0 days 00:42:24.926000,DEV,21,0 days 00:01:45.072000,12.0,2.0,,0 days 00:42:16.798000,0 days 00:00:28.290000,0 days 00:00:38.781000,0 days 00:00:38.001000,0 days 00:41:08.144000,0 days 00:41:46.925000,0 days 00:42:24.926000,318.0,230.0,,221.0,False,SOFT,4.0,True,AlphaTauri,0 days 00:40:39.854000,2023-07-08 10:55:42.588,1,,False,,False,False,22.3,63.0,998.9,True,26.4,173,2.2,Practice 3,British Grand Prix
4305,0 days 00:52:15.678000,DEV,21,,13.0,3.0,0 days 00:50:33.274000,,,0 days 00:00:42.313000,0 days 00:00:29.106000,,0 days 00:51:46.710000,0 days 00:52:15.678000,293.0,244.0,234.0,295.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 00:42:24.926000,2023-07-08 10:57:27.660,1,,False,,False,False,22.2,64.0,999.0,True,26.0,195,2.7,Practice 3,British Grand Prix
4306,0 days 00:53:56.082000,DEV,21,0 days 00:01:40.404000,14.0,3.0,,,0 days 00:00:30.689000,0 days 00:00:40.488000,0 days 00:00:29.227000,0 days 00:52:46.367000,0 days 00:53:26.855000,0 days 00:53:56.082000,298.0,249.0,219.0,296.0,False,INTERMEDIATE,2.0,True,AlphaTauri,0 days 00:52:15.678000,2023-07-08 11:07:18.412,1,,False,,False,True,21.4,72.0,999.4,True,23.3,181,1.8,Practice 3,British Grand Prix
4307,0 days 00:56:17.704000,DEV,21,0 days 00:02:21.622000,15.0,3.0,,0 days 00:56:10.205000,0 days 00:00:43.622000,0 days 00:00:58.377000,0 days 00:00:39.623000,0 days 00:54:39.704000,0 days 00:55:38.081000,0 days 00:56:17.704000,139.0,169.0,,199.0,False,INTERMEDIATE,3.0,True,AlphaTauri,0 days 00:53:56.082000,2023-07-08 11:08:58.816,1,,False,,False,False,21.4,73.0,999.5,True,23.3,187,2.2,Practice 3,British Grand Prix
4308,0 days 01:09:28.623000,DEV,21,,16.0,4.0,0 days 01:07:29.568000,,,0 days 00:00:45.846000,0 days 00:00:36.457000,,0 days 01:08:52.285000,0 days 01:09:28.660000,140.0,236.0,213.0,274.0,False,INTERMEDIATE,4.0,False,AlphaTauri,0 days 00:56:17.704000,2023-07-08 11:11:20.438,1,,False,,False,False,21.1,72.0,999.5,True,23.3,203,2.5,Practice 3,British Grand Prix
4309,0 days 01:11:11.236000,DEV,21,0 days 00:01:42.613000,17.0,4.0,,,0 days 00:00:32.056000,0 days 00:00:41.695000,0 days 00:00:28.862000,0 days 01:10:00.679000,0 days 01:10:42.374000,0 days 01:11:11.236000,293.0,242.0,224.0,294.0,False,INTERMEDIATE,5.0,False,AlphaTauri,0 days 01:09:28.623000,2023-07-08 11:24:31.357,1,,False,,False,True,20.5,75.0,999.5,True,21.8,211,3.7,Practice 3,British Grand Prix
4310,0 days 01:13:12.774000,DEV,21,0 days 00:02:01.538000,18.0,4.0,,,0 days 00:00:35.500000,0 days 00:00:51.164000,0 days 00:00:34.874000,0 days 01:11:46.736000,0 days 01:12:37.900000,0 days 01:13:12.774000,210.0,229.0,210.0,273.0,False,INTERMEDIATE,6.0,False,AlphaTauri,0 days 01:11:11.236000,2023-07-08 11:26:13.970,1,,False,,False,True,20.4,76.0,999.5,True,21.7,178,2.7,Practice 3,British Grand Prix
4311,0 days 01:14:55.094000,DEV,21,0 days 00:01:42.320000,19.0,4.0,,,0 days 00:00:32.119000,0 days 00:00:41.647000,0 days 00:00:28.554000,0 days 01:13:44.893000,0 days 01:14:26.540000,0 days 01:14:55.094000,295.0,244.0,227.0,295.0,False,INTERMEDIATE,7.0,False,AlphaTauri,0 days 01:13:12.774000,2023-07-08 11:28:15.508,1,,False,,False,True,20.2,77.0,999.2,True,21.6,187,2.5,Practice 3,British Grand Prix
4312,0 days 01:16:50.836000,DEV,21,0 days 00:01:55.742000,20.0,4.0,,0 days 01:16:43.917000,0 days 00:00:37.494000,0 days 00:00:46.730000,0 days 00:00:31.518000,0 days 01:15:32.588000,0 days 01:16:19.318000,0 days 01:16:50.836000,191.0,235.0,,273.0,False,INTERMEDIATE,8.0,False,AlphaTauri,0 days 01:14:55.094000,2023-07-08 11:29:57.828,12,,False,,False,False,20.0,77.0,999.4,True,21.5,227,2.7,Practice 3,British Grand Prix
4313,0 days 00:18:33.840000,TSU,22,,1.0,1.0,0 days 00:16:32.482000,,,0 days 00:00:41.351000,0 days 00:00:49.184000,,0 days 00:17:44.840000,0 days 00:18:33.871000,280.0,241.0,247.0,116.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 00:16:32.482000,2023-07-08 10:31:35.216,1,,False,,False,False,22.7,62.0,998.4,False,29.1,201,1.6,Practice 3,British Grand Prix
4314,0 days 00:20:04.271000,TSU,22,0 days 00:01:30.431000,2.0,1.0,,,0 days 00:00:28.669000,0 days 00:00:36.907000,0 days 00:00:24.855000,0 days 00:19:02.509000,0 days 00:19:39.416000,0 days 00:20:04.271000,313.0,262.0,247.0,321.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:18:33.840000,2023-07-08 10:33:36.574,1,,False,,False,True,22.6,62.0,998.2,False,28.9,185,2.2,Practice 3,British Grand Prix
4315,0 days 00:22:15.775000,TSU,22,0 days 00:02:11.504000,3.0,1.0,,,0 days 00:00:39.914000,0 days 00:00:51.160000,0 days 00:00:40.430000,0 days 00:20:44.185000,0 days 00:21:35.345000,0 days 00:22:15.775000,242.0,187.0,249.0,181.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:20:04.271000,2023-07-08 10:35:07.005,1,,False,,False,True,22.6,63.0,998.2,False,28.9,187,1.3,Practice 3,British Grand Prix
4316,0 days 00:24:16.246000,TSU,22,0 days 00:02:00.471000,4.0,1.0,,,0 days 00:00:35.173000,0 days 00:00:52.749000,0 days 00:00:32.549000,0 days 00:22:50.948000,0 days 00:23:43.697000,0 days 00:24:16.246000,219.0,186.0,249.0,253.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 00:22:15.775000,2023-07-08 10:37:18.509,1,,False,,False,True,22.5,63.0,998.4,False,28.8,216,1.3,Practice 3,British Grand Prix
4317,0 days 00:25:45.941000,TSU,22,0 days 00:01:29.695000,5.0,1.0,,,0 days 00:00:28.679000,0 days 00:00:36.277000,0 days 00:00:24.739000,0 days 00:24:44.925000,0 days 00:25:21.202000,0 days 00:25:45.941000,314.0,265.0,248.0,321.0,True,MEDIUM,5.0,True,AlphaTauri,0 days 00:24:16.246000,2023-07-08 10:39:18.980,1,,False,,False,True,22.6,63.0,998.4,False,28.1,206,2.0,Practice 3,British Grand Prix
4318,0 days 00:28:08.463000,TSU,22,0 days 00:02:22.522000,6.0,1.0,,,0 days 00:00:47.230000,0 days 00:01:01.074000,0 days 00:00:34.218000,0 days 00:26:33.171000,0 days 00:27:34.245000,0 days 00:28:08.463000,132.0,185.0,252.0,111.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 00:25:45.941000,2023-07-08 10:40:48.675,1,,False,,False,True,22.5,63.0,998.5,False,27.9,171,2.0,Practice 3,British Grand Prix
4319,0 days 00:29:37.577000,TSU,22,0 days 00:01:29.114000,7.0,1.0,,,0 days 00:00:28.421000,0 days 00:00:36.163000,0 days 00:00:24.530000,0 days 00:28:36.884000,0 days 00:29:13.047000,0 days 00:29:37.577000,317.0,265.0,250.0,325.0,True,MEDIUM,7.0,True,AlphaTauri,0 days 00:28:08.463000,2023-07-08 10:43:11.197,1,,False,,False,True,22.5,64.0,998.5,True,27.6,189,1.5,Practice 3,British Grand Prix
4320,0 days 00:31:19.831000,TSU,22,0 days 00:01:42.254000,8.0,1.0,,0 days 00:31:13.841000,0 days 00:00:33.122000,0 days 00:00:42.239000,0 days 00:00:26.893000,0 days 00:30:10.699000,0 days 00:30:52.938000,0 days 00:31:19.831000,269.0,235.0,,278.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 00:29:37.577000,2023-07-08 10:44:40.311,1,,False,,False,False,22.6,63.0,998.7,True,27.5,207,1.5,Practice 3,British Grand Prix
4321,0 days 00:37:20.996000,TSU,22,,9.0,2.0,0 days 00:35:39.008000,,,0 days 00:00:41.313000,0 days 00:00:30.162000,,0 days 00:36:51.070000,0 days 00:37:21.085000,276.0,231.0,251.0,279.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:31:19.831000,2023-07-08 10:46:22.565,1,,False,,False,False,22.6,62.0,998.7,True,27.2,199,1.0,Practice 3,British Grand Prix
4322,0 days 00:38:49.333000,TSU,22,0 days 00:01:28.337000,10.0,2.0,,,0 days 00:00:28.205000,0 days 00:00:35.782000,0 days 00:00:24.350000,0 days 00:37:49.201000,0 days 00:38:24.983000,0 days 00:38:49.333000,315.0,265.0,249.0,321.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:37:20.996000,2023-07-08 10:52:23.730,1,,False,,False,True,22.3,63.0,998.9,False,26.6,221,1.8,Practice 3,British Grand Prix
4323,0 days 00:41:06.711000,TSU,22,0 days 00:02:17.378000,11.0,2.0,,,0 days 00:00:39.206000,0 days 00:01:01.549000,0 days 00:00:36.623000,0 days 00:39:28.539000,0 days 00:40:30.088000,0 days 00:41:06.711000,162.0,193.0,155.0,270.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:38:49.333000,2023-07-08 10:53:52.067,1,,False,,False,True,22.3,63.0,998.7,False,26.3,188,2.0,Practice 3,British Grand Prix
4324,0 days 00:43:06.904000,TSU,22,0 days 00:02:00.193000,12.0,2.0,,0 days 00:42:59.829000,0 days 00:00:36.826000,0 days 00:00:46.301000,0 days 00:00:37.066000,0 days 00:41:43.537000,0 days 00:42:29.838000,0 days 00:43:06.904000,290.0,232.0,,208.0,False,SOFT,4.0,True,AlphaTauri,0 days 00:41:06.711000,2023-07-08 10:56:09.445,1,,False,,False,False,22.3,64.0,999.0,True,26.1,207,2.4,Practice 3,British Grand Prix
4325,0 days 00:54:08.276000,TSU,22,,13.0,3.0,0 days 00:52:16.787000,,,0 days 00:00:44.296000,0 days 00:00:30.232000,,0 days 00:53:38.161000,0 days 00:54:08.301000,282.0,236.0,229.0,275.0,False,INTERMEDIATE,1.0,True,AlphaTauri,0 days 00:43:06.904000,2023-07-08 10:58:09.638,1,,False,,False,False,22.3,66.0,999.0,True,25.4,192,2.5,Practice 3,British Grand Prix
4326,0 days 00:55:48.737000,TSU,22,0 days 00:01:40.461000,14.0,3.0,,,0 days 00:00:30.917000,0 days 00:00:40.567000,0 days 00:00:28.977000,0 days 00:54:39.193000,0 days 00:55:19.760000,0 days 00:55:48.737000,297.0,248.0,221.0,296.0,False,INTERMEDIATE,2.0,True,AlphaTauri,0 days 00:54:08.276000,2023-07-08 11:09:11.010,1,,False,,False,True,21.3,73.0,999.5,True,23.3,189,1.7,Practice 3,British Grand Prix
4327,0 days 00:57:55.202000,TSU,22,0 days 00:02:06.465000,15.0,3.0,,0 days 00:57:48.750000,0 days 00:00:41.004000,0 days 00:00:51.804000,0 days 00:00:33.657000,0 days 00:56:29.741000,0 days 00:57:21.545000,0 days 00:57:55.202000,226.0,202.0,,254.0,False,INTERMEDIATE,3.0,True,AlphaTauri,0 days 00:55:48.737000,2023-07-08 11:10:51.471,1,,False,,False,False,21.2,72.0,999.5,True,23.3,218,2.0,Practice 3,British Grand Prix
4328,0 days 01:10:00.409000,TSU,22,,16.0,4.0,0 days 01:08:00.864000,,,0 days 00:00:48.607000,0 days 00:00:33.018000,,0 days 01:09:27.550000,0 days 01:10:00.409000,237.0,231.0,215.0,276.0,False,INTERMEDIATE,4.0,False,AlphaTauri,0 days 00:57:55.202000,2023-07-08 11:12:57.936,1,,False,,False,False,21.2,73.0,999.5,True,23.3,202,2.4,Practice 3,British Grand Prix
4329,0 days 01:11:48.664000,TSU,22,0 days 00:01:48.255000,17.0,4.0,,,0 days 00:00:33.113000,0 days 00:00:42.096000,0 days 00:00:33.046000,0 days 01:10:33.522000,0 days 01:11:15.618000,0 days 01:11:48.664000,296.0,244.0,191.0,189.0,False,INTERMEDIATE,5.0,False,AlphaTauri,0 days 01:10:00.409000,2023-07-08 11:25:03.143,1,,False,,False,True,20.5,75.0,999.5,True,21.8,211,3.7,Practice 3,British Grand Prix
4330,0 days 01:14:01.269000,TSU,22,0 days 00:02:12.605000,18.0,4.0,,,0 days 00:00:40.801000,0 days 00:00:52.220000,0 days 00:00:39.584000,0 days 01:12:29.465000,0 days 01:13:21.685000,0 days 01:14:01.269000,137.0,220.0,220.0,216.0,False,INTERMEDIATE,6.0,False,AlphaTauri,0 days 01:11:48.664000,2023-07-08 11:26:51.398,1,,False,,False,True,20.4,76.0,999.5,True,21.7,178,2.7,Practice 3,British Grand Prix
4331,0 days 01:15:42.845000,TSU,22,0 days 00:01:41.576000,19.0,4.0,,,0 days 00:00:31.968000,0 days 00:00:41.148000,0 days 00:00:28.460000,0 days 01:14:33.237000,0 days 01:15:14.385000,0 days 01:15:42.845000,296.0,248.0,229.0,296.0,False,INTERMEDIATE,7.0,False,AlphaTauri,0 days 01:14:01.269000,2023-07-08 11:29:04.003,1,,False,,False,True,20.2,77.0,999.2,True,21.6,187,2.5,Practice 3,British Grand Prix
